,fluxes,reduced_costs,equ
GLCRAL,0.0,188.22447664220147,5dh4dglc_c --> 2h3oppan_c + pyr_c
KAS14,0.0,2315.282052921175,acACP_c + h_c + malACP_c --> ACP_c + actACP_c + co2_c
EDTXS1,0.0,-91.89182879048167,ddcaACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4L_c
EDTXS2,0.0,-55.086054487579986,kdo2lipid4L_c + myrsACP_c --> ACP_c + lipa_c
EDTXS3,0.0,-70.59578836199944,hdeACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4p_c
EDTXS4,0.0,-20.93166361081967,kdo2lipid4p_c + myrsACP_c --> ACP_c + lipa_cold_c
EX_tmao_e,-0.0,-2.0,tmao_e --> 
NNDPR,0.0009548076023171426,-1276.9583602377002,2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
HACD4,0.1491645871433592,-66.41719118366018,3odcoa_c + h_c + nadh_c --> 3hdcoa_c + nad_c
HACD7,0.11654520749335137,-74.27045516105136,3ohdcoa_c + h_c + nadh_c --> 3hhdcoa_c + nad_c
AACPS1,0.0,-134.0264025164485,ACP_c + atp_c + ttdca_c --> amp_c + myrsACP_c + ppi_c
SDPDS,0.1554806520069741,-3.7260880284784434,h2o_c + sl26da_c --> 26dap_LL_c + succ_c
DMSOR1,0.0,-68.97654381354795,dmso_c + mql8_c --> dms_c + h2o_c + mqn8_c
DKGLCNR2y,0.0,-50.568516635385635,25dkglcn_c + h_c + nadph_c --> 5dglcn_c + nadp_c
2DGULRy,0.0,-118.60329451259895,2dhguln_c + h_c + nadph_c --> idon__L_c + nadp_c
RZ5PP,0.0,-54.86426019392843,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c
NTD9,0.0,350.3471022124932,gmp_c + h2o_c --> gsn_c + pi_c
NTD10,0.0,1266.5703160177152,h2o_c + xmp_c --> pi_c + xtsn_c
ADPT,0.0002820831941875719,-128.5079261232013,ade_c + prpp_c --> amp_c + ppi_c
ADK1,1.2018496089854245,-8.809972665019814,amp_c + atp_c --> 2.0 adp_c
OCTDPS,9.346887415130536e-05,-2103.421880835056,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c
EX_26dap__M_e,0.0,2500.6745750828054,26dap__M_e --> 
EX_acnam_e,0.0,1355.804211676741,acnam_e --> 
EX_amp_e,0.0,5820.591248115852,amp_e --> 
EX_dha_e,0.0,76.32406161305988,dha_e --> 
EX_fuc__L_e,0.0,387.05635803148436,fuc__L_e --> 
EX_glyald_e,-0.0,-2.0,glyald_e --> 
AACPS2,0.0,514.3692231201305,ACP_c + atp_c + ttdcea_c --> amp_c + ppi_c + tdeACP_c
AACPS3,0.05349437430575656,-140.27682768752402,ACP_c + atp_c + hdca_c --> amp_c + palmACP_c + ppi_c
AACPS4,0.0630508331875948,-147.3788845565423,ACP_c + atp_c + hdcea_c --> amp_c + hdeACP_c + ppi_c
EX_rmn_e,0.0,-2.0,rmn_e --> 
EX_ttdca_e,0.0,5582.208902025712,ttdca_e --> 
AMANK,0.0,-52.43201206804383,acmana_c + atp_c --> acmanap_c + adp_c + h_c
EX_glyclt_e,0.0,295.5867001910236,glyclt_e --> 
EX_g6p_e,0.0,373.5961311723504,g6p_e --> 
EX_2ddglcn_e,0.0,278.72550654150996,2ddglcn_e --> 
EX_galct__D_e,-0.0,-2.0,galct__D_e --> 
EX_idon__L_e,0.0,329.2837118665152,idon__L_e --> 
EX_indole_e,0.0,4184.629789288523,indole_e --> 
EX_3hcinnm_e,-0.0,-2.0,3hcinnm_e --> 
EX_acmana_e,0.0,1868.1112873375664,acmana_e --> 
EX_galur_e,-0.0,-2.0,galur_e --> 
EX_but_e,0.0,907.8671511368593,but_e --> 
EX_cbl1_e,-0.0,-2.0,cbl1_e --> 
ACNML,0.0,-188.42491611188166,acnam_c --> acmana_c + pyr_c
CAT,0.0,258.85883238964914,2.0 h2o2_c --> 2.0 h2o_c + o2_c
SERASr,0.0,148.73802809712316,atp_c + h_c + ser__L_c --> ppi_c + seramp_c
DMSOR2,0.0,-50.99326385901077,2dmmql8_c + dmso_c --> 2dmmq8_c + dms_c + h2o_c
ACMAMUT,0.0,7778.593908377297,uacmamu_c + unaga_c --> h_c + udp_c + unagamu_c
DDGALK,0.0,-41.491903470123574,2dh3dgal_c + atp_c --> 2dh3dgal6p_c + adp_c + h_c
AB6PGH,0.0,-42.30783855170915,arbt6p_c + h2o_c --> g6p_c + hqn_c
AMALT1,0.0,-46.1627611046581,malt_c + malttr_c --> glc__D_c + maltttr_c
MLTP2,0.0,-54.23970286993156,malthx_c + pi_c --> g1p_c + maltpt_c
PACCOAL,0.0,-76.67162594338879,atp_c + coa_c + pac_c --> amp_c + phaccoa_c + ppi_c
GP4GH,0.0,-95.12699512009931,gp4g_c + h2o_c --> 2.0 gdp_c + 2.0 h_c
ACGAMT,0.0,-256.11622519945377,uacgam_c + udcpp_c --> ump_c + unaga_c
AADDGT,0.0,-7.647117740707472,dtdp4aaddg_c + unagamu_c --> dtdp_c + h_c + unagamuf_c
EX_gbbtn_e,-0.0,-2.0,gbbtn_e --> 
EX_tma_e,-0.0,-2.0,tma_e --> 
GMHEPK,0.0,-4.190242421199173,atp_c + gmhep7p_c --> adp_c + gmhep17bp_c + h_c
EX_malttr_e,0.0,452.1275979150041,malttr_e --> 
TRE6PS,0.0,-67.35981170539492,g6p_c + udpg_c --> h_c + tre6p_c + udp_c
UDCPDP,0.01164714383370705,-49.808283049060265,h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c
TREH,0.0,281.44835083994354,h2o_c + tre_c --> 2.0 glc__D_c
CYTK1,0.07586612837672706,-11.228939525162787,atp_c + cmp_c --> adp_c + cdp_c
CYTK2,0.0,-32.96610582919493,atp_c + dcmp_c --> adp_c + dcdp_c
GK1,0.10194729740841,-12.05567246291048,atp_c + gmp_c --> adp_c + gdp_c
HACD1,0.1491645871433592,-66.03807901998516,aacoa_c + h_c + nadh_c --> 3hbcoa_c + nad_c
HACD2,0.1491645871433592,-65.62052665569354,3ohcoa_c + h_c + nadh_c --> 3hhcoa_c + nad_c
EX_hdcea_e,0.0,8265.89323540665,hdcea_e --> 
ACACCT,0.0,-70.38196703342624,acac_c + accoa_c --> aacoa_c + ac_c
BUTCT,0.0,-65.87809383746935,accoa_c + but_c --> ac_c + btcoa_c
2DGULRx,0.0,68.1153287878502,2dhguln_c + h_c + nadh_c --> idon__L_c + nad_c
G1PTT,0.0,-407.17046483452896,dttp_c + g1p_c + h_c --> dtdpglu_c + ppi_c
TDPGDH,0.0,-53.90654558279448,dtdpglu_c --> dtdp4d6dg_c + h2o_c
UDPGALM,0.0,-4.124616984407794,udpgal_c --> udpgalfur_c
TDPDRE,0.0,-38.87972591687594,dtdp4d6dg_c --> dtdp4d6dm_c
TDPDRR,0.0,-75.72991231866399,dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c
G3PD6,0.0,145.69647010805988,glyc3p_c + mqn8_c --> dhap_c + mql8_c
ALLTN,0.0,-44.549480195083106,alltn_c + h2o_c --> alltt_c + h_c
UAPGR,0.01164714383370705,-9.87882892261041,h_c + nadph_c + uaccg_c --> nadp_c + uamr_c
NDPK7,0.0,-78.6043086779996,atp_c + dcdp_c --> adp_c + dctp_c
AOBUTDs,0.0,-2.0,2aobut_c + h_c --> aact_c + co2_c
GLYAT,0.0,-264.75546866849174,accoa_c + gly_c --> 2aobut_c + coa_c
ADNUC,0.0,-25.00901367541792,adn_c + h2o_c --> ade_c + rib__D_c
GMHEPPA,0.0,-4.420891387636118,gmhep17bp_c + h2o_c --> gmhep1p_c + pi_c
S7PI,0.0,-84.45935954040073,s7p_c --> gmhep7p_c
TRPS3,0.023825341764049584,-131.2987438830397,3ig3p_c --> g3p_c + indole_c
CRNBTCT,0.0,-137.00409338344684,bbtcoa_c + crn_c --> crncoa_c + gbbtn_c
CRNCBCT,0.0,-133.79838108702097,crn_c + ctbtcoa_c --> crncoa_c + ctbt_c
CRNCDH,0.0,-25.03346350294305,crncoa_c --> ctbtcoa_c + h2o_c
FADRx,0.9162003467202356,-2.775188053259626,fad_c + h_c + nadh_c --> fadh2_c + nad_c
GTPDPK,0.0,-125.27468496032998,atp_c + gtp_c --> amp_c + gdptp_c + h_c
NADN,0.0,-2.0,h2o_c + nad_c --> adprib_c + h_c + ncam_c
NDPK2,0.16728707015537847,-32.89133233937491,atp_c + udp_c --> adp_c + utp_c
NDPK3,0.07586612837672706,-45.886603458669015,atp_c + cdp_c --> adp_c + ctp_c
NDPK4,0.010967293995709608,-61.65595401519067,atp_c + dtdp_c --> adp_c + dttp_c
FCLT,9.346887415131251e-05,-113.82320959772915,fe2_c + ppp9_c --> 2.0 h_c + pheme_c
HBZOPT,9.346887415130536e-05,-112.72803369783992,4hbz_c + octdp_c --> 3ophb_c + ppi_c
PNTK,0.0002825023371215707,-2412.6851105247624,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c
DPCOAK,0.0002825023371215707,-318.371994888701,atp_c + dpcoa_c --> adp_c + coa_c + h_c
HETZK,0.0,-154.63719634129666,4mhetz_c + atp_c --> 4mpetz_c + adp_c + h_c
KDOPS,0.016309689825003915,-1535.1753228966668,ara5p_c + h2o_c + pep_c --> kdo8p_c + pi_c
KDOPP,0.016309689825003915,-73.59451938895336,h2o_c + kdo8p_c --> kdo_c + pi_c
AST,0.0,-53.55953226669226,arg__L_c + succoa_c --> coa_c + h_c + sucarg_c
SGDS,0.0,-17.079523128435767,h2o_c + sucglu_c --> glu__L_c + succ_c
CYNTAH,0.0,338.3617742488366,cynt_c + 3.0 h_c + hco3_c --> 2.0 co2_c + nh4_c
GSPMDA,0.0,458.10198382560236,gtspmd_c + h2o_c --> gthrd_c + spmd_c
GSPMDS,0.0,-95.39893763810869,atp_c + gthrd_c + spmd_c --> adp_c + gtspmd_c + h_c + pi_c
GUAD,0.0,893.0935789660293,gua_c + h2o_c + h_c --> nh4_c + xan_c
TMAOR1,0.0,-48.40054983203299,h_c + mql8_c + tmao_c --> h2o_c + mqn8_c + tma_c
TMAOR2,0.0,74.30693968111564,2dmmql8_c + h_c + tmao_c --> 2dmmq8_c + h2o_c + tma_c
DGK1,0.0,458.06798010416543,atp_c + dgmp_c --> adp_c + dgdp_c
DTMPK,0.010967293995709608,-13.826295466171814,atp_c + dtmp_c --> adp_c + dtdp_c
NDPK1,0.33112878539814883,-36.473197417384654,atp_c + gdp_c --> adp_c + gtp_c
TRDR,0.10373033144715359,-74.49791332540553,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c
PGMT,0.0,51.249553044747564,g1p_c --> g6p_c
FRUK,0.0,27.201971598773845,atp_c + f1p_c --> adp_c + fdp_c + h_c
RHCCE,0.00018777603416943148,-57930.962506221505,rhcys_c --> dhptd_c + hcys__L_c
KG6PDC,0.0,-36.80153311758809,3dhgulnp_c + h_c --> co2_c + xu5p__L_c
X5PL3E,0.0,-6.279597586640364,xu5p__L_c --> ru5p__L_c
DOGULNR,0.0,-105.67507200711407,23doguln_c + h_c + nadh_c --> 3dhguln_c + nad_c
BETALDHx,0.0,134.67688070585433,betald_c + h2o_c + nad_c --> glyb_c + 2.0 h_c + nadh_c
BETALDHy,0.0,270.7370426146337,betald_c + h2o_c + nadp_c --> glyb_c + 2.0 h_c + nadph_c
MLTG3,0.0,-47.50373264550501,h2o_c + maltpt_c --> glc__D_c + maltttr_c
DKGLCNR1,0.0,-96.30560270745264,25dkglcn_c + h_c + nadph_c --> 2dhguln_c + nadp_c
NADTRHD,0.0,-49.29992776609984,nad_c + nadph_c --> nadh_c + nadp_c
FMNRx2,0.0,252.75155755595355,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c
ACPS1,0.0,-34.451973439515314,apoACP_c + coa_c --> ACP_c + h_c + pap_c
EX_nmn_e,0.0,29875.53316114383,nmn_e --> 
EX_urea_e,-0.0,-2.0,urea_e --> 
GMPS2,0.0,425.5813848832952,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c
AMPN,0.0,1206.2787692782206,amp_c + h2o_c --> ade_c + r5p_c
GSNK,0.0,-47.247152043808455,atp_c + gsn_c --> adp_c + gmp_c + h_c
EX_f6p_e,0.0,406.62311515103045,f6p_e --> 
ADCS,0.0002804066224539048,-244.62894956125479,chor_c + gln__L_c --> 4adcho_c + glu__L_c
ADCL,0.0002804066224539048,-122.04625769972677,4adcho_c --> 4abz_c + h_c + pyr_c
DHAPT,0.0,-9.023070547754642,dha_c + pep_c --> dhap_c + pyr_c
EX_lac__D_e,0.0,21.528019887315168,lac__D_e --> 
UMPK,0.15845237540487908,-20.973943919531393,atp_c + ump_c --> adp_c + udp_c
DDPGALA,0.0,51.81730582296103,2dh3dgal6p_c --> g3p_c + pyr_c
DURIK1,0.0,321.84005897516624,atp_c + duri_c --> adp_c + dump_c + h_c
UPPRT,0.0,1012.949112232125,prpp_c + ura_c --> ppi_c + ump_c
CTPS2,0.06728291938627554,-198.50386818663992,atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c
NTD1,0.0,-37.50592736674548,dump_c + h2o_c --> duri_c + pi_c
NTD7,0.0,1116.4560932226736,amp_c + h2o_c --> adn_c + pi_c
PAPPT3,0.01164714383370705,-7.098627054023382,udcpp_c + ugmda_c --> uagmda_c + ump_c
UAGPT3,0.01164714383370705,-21.909690378175583,uacgam_c + uagmda_c --> h_c + uaagmda_c + udp_c
EX_ttdcea_e,0.0,6464.122539068831,ttdcea_e --> 
F6PA,0.0,-13.295639542589015,f6p_c --> dha_c + g3p_c
AGMHE,0.0,-148.60238610115175,adphep_DD_c --> adphep_LD_c
GMHEPAT,0.0,22139.241188848064,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c
EX_h2s_e,-0.0,-2.0,h2s_e --> 
EX_gthrd_e,0.0,4479.290080679992,gthrd_e --> 
IDOND,0.0,8.794345494530091,5dglcn_c + h_c + nadh_c --> idon__L_c + nad_c
IDOND2,0.0,-122.00697503058473,5dglcn_c + h_c + nadph_c --> idon__L_c + nadp_c
GLYCLTDx,0.0,206.95606900211015,glx_c + h_c + nadh_c --> glyclt_c + nad_c
HPYRRy,0.0,-120.65103082751011,h_c + hpyr_c + nadph_c --> glyc__R_c + nadp_c
ACODA,0.1239791265603813,-31.15651779744394,acorn_c + h2o_c --> ac_c + orn_c
ADA,0.0,108.02324719362154,adn_c + h2o_c + h_c --> ins_c + nh4_c
DADA,0.0,55.979528064391886,dad_2_c + h2o_c + h_c --> din_c + nh4_c
ADD,0.0,107.58561035522992,ade_c + h2o_c + h_c --> hxan_c + nh4_c
ADSS,0.12545115654258526,-258.82806891423706,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c
AGDC,0.0,-48.74146955848573,acgam6p_c + h2o_c --> ac_c + gam6p_c
ASNN,0.0,563.4714307898887,asn__L_c + h2o_c --> asp__L_c + nh4_c
ASNS2,0.10103649981410151,-36.53104006121424,asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c
ASPCT,0.13865038665867008,-193.30759239029004,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c
DMPPS,0.0,4127.9986995593645,h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c
MCOATA,0.03262105622174148,-76.71460941369878,ACP_c + malcoa_c --> coa_c + malACP_c
IPDPS,0.0010013324679258861,-725.8454210212367,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c
DAPE,0.1554806520069741,-8.437738884897726,26dap_LL_c --> 26dap__M_c
DHDPRy,0.1554806520069741,-75.53976884721123,23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c
HSK,0.22810429065081028,-9.430920266933981,atp_c + hom__L_c --> adp_c + h_c + phom_c
SDPTA,0.0,192.07374745904613,akg_c + sl26da_c --> glu__L_c + sl2a6o_c
THRS,0.22810429065081028,-107.42434489211144,h2o_c + phom_c --> pi_c + thr__L_c
HSST,0.06451070802467561,-81.9453068371713,hom__L_c + succoa_c --> coa_c + suchms_c
PPNDH,0.07765251555893683,-66.31216658621645,h_c + pphn_c --> co2_c + h2o_c + phpyr_c
DDPA,0.15974333563979398,-19.739185955271182,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
NMNDA,0.0,22326.933336615657,h2o_c + nmn_c --> nh4_c + nicrnt_c
NNAM,0.0,23339.030726377496,h2o_c + ncam_c --> nac_c + nh4_c
P5CD,0.0,399.51294729332994,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c
SPMDAT1,0.0,-89.06314682087395,accoa_c + spmd_c --> N1aspmd_c + coa_c + h_c
SPMDAT2,0.0,-153.03034779371228,accoa_c + spmd_c --> coa_c + h_c + n8aspmd_c
TDPADGAT,0.0,-30.758563137846068,accoa_c + dtdp4addg_c --> coa_c + dtdp4aaddg_c + h_c
MALS,0.0,-24.99131198287904,accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
TRE6PP,0.0,-100.15839161622347,h2o_c + tre6p_c --> pi_c + tre_c
EX_met__D_e,0.0,2.0,met__D_e --> 
EX_tartr__L_e,0.0,212.8465998307333,tartr__L_e --> 
EX_taur_e,-0.0,-2.0,taur_e --> 
EX_maltpt_e,0.0,867.8887246159616,maltpt_e --> 
EX_glcur_e,-0.0,-2.0,glcur_e --> 
ADPRDP,0.0,683.2757235688752,adprib_c + h2o_c --> amp_c + 2.0 h_c + r5p_c
ARAI,0.0,399.72823723640283,arab__L_c --> rbl__L_c
M1PD,0.0,-63.902764520091296,mnl1p_c + nad_c --> f6p_c + h_c + nadh_c
G3PD2,0.0,74.42615085210943,glyc3p_c + nadp_c --> dhap_c + h_c + nadph_c
GALS3,0.0,-121.51867183607918,h2o_c + melib_c --> gal_c + glc__D_c
FCI,0.0,746.5022638876965,fuc__L_c --> fcl__L_c
FCLK,0.0,-26.688423541457496,atp_c + fcl__L_c --> adp_c + fc1p_c + h_c
FCLPA,0.0,108.17383249779104,fc1p_c --> dhap_c + lald__L_c
ACCOAL,0.0,-140.31397689436562,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c
GALUi,0.0,1078.3766728151177,g1p_c + h_c + utp_c --> ppi_c + udpg_c
U23GAAT,0.016309689825003915,-28.880529973876946,3hmrsACP_c + u3hga_c --> ACP_c + h_c + u23ga_c
UAAGDS,0.01164714383370705,-61.68223836950983,26dap__M_c + atp_c + uamag_c --> adp_c + h_c + pi_c + ugmd_c
UAMAS,0.01164714383370705,-70.569301781366,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c
UAMAGS,0.01164714383370705,-16.498017367557622,atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c
UGLYCH,0.0,-8.404311359350118,h2o_c + 2.0 h_c + urdglyc_c --> co2_c + glx_c + 2.0 nh4_c
OP4ENH,0.0,-179.83385705253812,h2o_c + op4en_c --> 4h2opntn_c
HOPNTAL,0.0,-25.099071014069352,4h2opntn_c --> acald_c + pyr_c
3HPPPNH,0.0,261.93980121696546,3hpppn_c + h_c + nadh_c + o2_c --> dhpppn_c + h2o_c + nad_c
AKGDH,0.0,469.46815209563636,akg_c + coa_c + nad_c --> co2_c + nadh_c + succoa_c
HPYRRx,0.0,18.30428687300555,h_c + hpyr_c + nadh_c --> glyc__R_c + nad_c
GLYCDx,0.0,370.23953675385917,glyc_c + nad_c --> dha_c + h_c + nadh_c
ASP1DC,0.0002825023371215707,-1770.8584538882476,asp__L_c + h_c --> ala_B_c + co2_c
UGMDDS,0.01164714383370705,-28.542594616465635,alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c
UHGADA,0.016309689825003915,-16.47267199529324,h2o_c + u3aga_c --> ac_c + u3hga_c
UAGAAT,0.016309689825003915,-172.54934782196142,3hmrsACP_c + uacgam_c --> ACP_c + u3aga_c
ATPPRT,0.03970876322577151,-273.5021916922715,atp_c + prpp_c --> ppi_c + prbatp_c
HISTD,0.03970876322577151,-268.2683143173854,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c
IGPDH,0.03970876322577151,-191.74333332427204,eig3p_c --> h2o_c + imacp_c
PRPPS,0.49315183945278096,-40.28434408625256,atp_c + r5p_c --> amp_c + h_c + prpp_c
PRATPP,0.03970876322577151,-11.258106995464004,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c
PRMICI,0.03970876322577151,-25.300772180026797,prfp_c --> prlp_c
SERAT,0.10373033144715359,-43.431868284136726,accoa_c + ser__L_c --> acser_c + coa_c
CYSS,0.10373033144715359,-46.283804730874635,acser_c + h2s_c --> ac_c + cys__L_c + h_c
BPNT,0.10373033144715359,-13.05640715325444,h2o_c + pap_c --> amp_c + pi_c
PAPSR,0.10373033144715359,-68.2610025169256,paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c
ASPK,0.44809565068246004,-6.9537414912915665,asp__L_c + atp_c --> 4pasp_c + adp_c
ASAD,0.0,315.6207277093501,aspsa_c + nadp_c + pi_c --> 4pasp_c + h_c + nadph_c
DAPDC,0.14383350817326707,-22.665734159287695,26dap__M_c + h_c --> co2_c + lys__L_c
EX_mmet_e,0.0,17472.009921883688,mmet_e --> 
METAT,0.0003763903542057123,-250330.50008756237,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c
ASCBPL,0.0,70.5424030002795,ascb6p_c + h2o_c --> 3dhgulnp_c + h_c
ACBIPGT,0.0,-140.53918422700372,adocbip_c + gtp_c + h_c --> agdpcbi_c + ppi_c
ADOCBLS,0.0,9985.015200623104,agdpcbi_c + rdmbzi_c --> adocbl_c + gmp_c + h_c
ADOCBIK,0.0,-141.38098551686244,adocbi_c + atp_c --> adocbip_c + adp_c + h_c
TMPK,9.346887415131251e-05,-1366.8050003044773,atp_c + thmmp_c --> adp_c + thmpp_c
HPPPNDO,0.0,-126.18224306647488,dhpppn_c + o2_c --> h_c + hkndd_c
DHCINDO,0.0,-228.07598258805118,dhcinnm_c + o2_c --> h_c + hkntd_c
HKNDDH,0.0,-55.64958453625121,h2o_c + hkndd_c --> h_c + op4en_c + succ_c
HKNTDH,0.0,-114.30191964947437,h2o_c + hkntd_c --> fum_c + h_c + op4en_c
GLYCK2,0.0,473.1354133945129,atp_c + glyc__R_c --> 2pg_c + adp_c + h_c
ENTCS,0.0,-71.56985167964922,3.0 23dhba_c + 3.0 seramp_c --> 6.0 amp_c + enter_c + 9.0 h_c
SULR,0.10373033144715359,-355.7961818665499,5.0 h_c + 3.0 nadph_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nadp_c
MANPGH,0.0,-41.9652704093283,h2o_c + man6pglyc_c --> glyc__R_c + man6p_c
URDGLYCD,0.0,18.399553504243897,nad_c + urdglyc_c --> h_c + nadh_c + oxur_c
CBMKr,0.26262951321905137,-29.521616061849727,atp_c + co2_c + nh4_c --> adp_c + cbp_c + 2.0 h_c
AMANAPEr,0.0,34.54693221247186,acmanap_c --> acgam6p_c
ACM6PH,0.0,-157.83381727483948,acmum6p_c + h2o_c --> acgam6p_c + lac__D_c
NNATr,0.0009548076023171426,-54.27157853282188,atp_c + h_c + nicrnt_c --> dnad_c + ppi_c
CYTDH,0.0,-44.94927244950828,cytd_c + h2o_c --> csn_c + rib__D_c
PSERT,0.6971101439954804,-87.80359342485815,3php_c + glu__L_c --> akg_c + pser__L_c
AIRC2,0.18768969072522376,-6.587026302351887,air_c + atp_c + hco3_c --> 5caiz_c + adp_c + h_c + pi_c
GAPD,17.92131222461426,-45.86726179068759,g3p_c + nad_c + pi_c --> 13dpg_c + h_c + nadh_c
HEX1,0.0,102.03841048206797,atp_c + glc__D_c --> adp_c + g6p_c + h_c
GND,3.2102545624101078,-43.88992552804848,6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c
TAUDO,0.0,-304.7887622544301,akg_c + o2_c + taur_c --> aacald_c + co2_c + h_c + so3_c + succ_c
DM_amob_c,8.38285866827915e-07,-2.0,amob_c --> 
ME2,0.0,373.06898357539717,mal__L_c + nadp_c --> co2_c + nadph_c + pyr_c
ARGSL,0.1239791265603813,-42.94352028222738,argsuc_c --> arg__L_c + fum_c
CBPS,0.0,1561.3162297171984,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c
GLU5K,0.09265364114582238,-57.93277297963459,atp_c + glu__L_c --> adp_c + glu5p_c
IPPS,0.18883688493392367,-53.285131500277316,3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c
EX_mg2_e,0.0,2.0,mg2_e --> 
ACOATA,0.0,-77.84118863398908,ACP_c + accoa_c --> acACP_c + coa_c
MLTG2,0.0,-51.9055109075299,h2o_c + maltttr_c --> glc__D_c + malttr_c
MLTG1,0.0,-36.431387081078014,h2o_c + malttr_c --> glc__D_c + malt_c
AMALT3,0.0,14.582701298619853,malt_c + maltpt_c --> glc__D_c + malthx_c
MLTP3,0.0,26.16511257882155,malthp_c + pi_c --> g1p_c + malthx_c
SPODM,0.0,106.02785552023687,2.0 h_c + 2.0 o2s_c --> h2o2_c + o2_c
AHCYSNS,0.00018777603416943148,-14534.185045769962,ahcys_c + h2o_c --> ade_c + rhcys_c
TMK,0.0,-114.22842349903658,atp_c + thm_c --> adp_c + h_c + thmmp_c
NTPP4,0.0,550.1703725674179,ctp_c + h2o_c --> cmp_c + h_c + ppi_c
NTPP3,0.0,617.9186570092357,dctp_c + h2o_c --> dcmp_c + h_c + ppi_c
NTPP6,0.0,595.8122849284632,atp_c + h2o_c --> amp_c + h_c + ppi_c
NTPP7,0.0,591.5866115892744,dttp_c + h2o_c --> dtmp_c + h_c + ppi_c
NTPP8,0.0,638.5550888713319,h2o_c + utp_c --> h_c + ppi_c + ump_c
P5CR,0.09265364114582238,-80.72310066442878,1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c
CYANST,0.0,-4.346933437870007,cyan_c + tsul_c --> h_c + so3_c + tcynt_c
DHPPDA2,0.00018693774830260486,-2258.578142477075,25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c
G5SADs,0.09265364114582238,-2.0,glu5sa_c --> 1pyr5c_c + h2o_c + h_c
GMAND,0.0,-149.68561843810585,gdpmann_c --> gdpddman_c + h2o_c
PPCSCT,0.0,66.1718459753696,ppcoa_c + succ_c --> ppa_c + succoa_c
CYTD,0.0,618.4049190201848,cytd_c + h2o_c + h_c --> nh4_c + uri_c
DCYTD,0.0,-36.5623905641628,dcyt_c + h2o_c + h_c --> duri_c + nh4_c
DBTS,8.38285866827915e-07,-864258.8473636508,atp_c + co2_c + dann_c --> adp_c + dtbt_c + 3.0 h_c + pi_c
DCTPD,0.0,1224.9268854979898,dctp_c + h2o_c + h_c --> dutp_c + nh4_c
DHDPS,0.1554806520069741,-103.77652266076689,aspsa_c + pyr_c --> 23dhdp_c + 2.0 h2o_c + h_c
G1PACT,0.039603977492418015,-84.55273221753305,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c
GART,0.0,3157.349240575395,atp_c + for_c + gar_c --> adp_c + fgam_c + h_c + pi_c
CSND,0.0,1393.9686661947567,csn_c + h2o_c + h_c --> nh4_c + ura_c
GF6PTA,0.039603977492418015,-546.3140207701056,f6p_c + gln__L_c --> gam6p_c + glu__L_c
H2SO,0.0,2427.140891862356,h2s_c + 2.0 o2_c --> 2.0 h_c + so4_c
GLUCYS,0.0,1241.373803687305,atp_c + cys__L_c + glu__L_c --> adp_c + glucys_c + h_c + pi_c
