,fluxes,kcat,MW,kcat_MW,source,equ
DXPS,0.0028560472730435904,21076.36364,135.2339,155.85118553853732,,g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c
CDPMEK,0.002406736132381355,,,,,4c2me_c + atp_c --> 2p4c2me_c + adp_c + h_c
MECDPS,0.002406736132381355,8399.999999,50.6926,165.70465904293724,,2p4c2me_c --> 2mecdp_c + cmp_c
DDGLK,0.0,55242.0,33.9624,1626.5634937460254,,2ddglcn_c + atp_c --> 2ddg6p_c + adp_c + h_c
XYLI2,0.0,72319.55296,198.968,363.4732869607173,,glc__D_c --> fru_c
PMANM,0.0,89293.84614,50.4626,1769.5054582998102,,man1p_c --> man6p_c
ICL,0.0,347321.4546,190.0863,1827.1777324299546,,icit_c --> glx_c + succ_c
GLYCL,0.0,537702.9941,364.0876,1476.8506098532337,,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c
CMPN,0.0,,,,,cmp_c + h2o_c --> csn_c + r5p_c
HCYSMT,0.0,899817.75,33.4228,26922.27311894874,,amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c
UDPG4E,0.0,1635710.96,74.5302,21946.955194001897,,udpg_c --> udpgal_c
LACZ,0.0,1911960.0,465.9314,4103.522535720924,,h2o_c + lcts_c --> gal_c + glc__D_c
TRE6PH,0.0,55198.2857,63.8377,864.665952877375,,h2o_c + tre6p_c --> g6p_c + glc__D_c
XYLI1,0.0,87497.75171,198.968,439.7579093623095,,xyl__D_c --> xylu__D_c
PPC,2.981750627748546,3596400.0,396.2504,9076.079166103049,BRENDA and SABIO-RK,co2_c + h2o_c + pep_c --> h_c + oaa_c + pi_c
ALDD4,0.0,,,,,btal_c + h2o_c + nad_c --> but_c + 2.0 h_c + nadh_c
G3PT,0.0,410860.0001,27.163,15125.722493833522,,glyc3p_c + h2o_c --> glyc_c + pi_c
CINNDO,0.0,,,,,cinnm_c + h_c + nadh_c + o2_c --> cenchddd_c + nad_c
DHPPD,0.0,,,,,cechddd_c + nad_c --> dhpppn_c + h_c + nadh_c
DHCIND,0.0,,,,,cenchddd_c + nad_c --> dhcinnm_c + h_c + nadh_c
CITL,0.0,,,,,cit_c --> ac_c + oaa_c
GOFUCR,0.0,2700.0,72.2823,37.353542983551996,,gdpofuc_c + h_c + nadph_c --> gdpfuc_c + nadp_c
PYDXK,0.0,25358.08695,61.6948,411.0247046752725,,atp_c + pydx_c --> adp_c + h_c + pydx5p_c
GTPCII2,0.00044931114066225136,289966.04,43.672,6639.632716614765,,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c
URIC,0.0,,,,,2.0 h2o_c + o2_c + urate_c --> alltn_c + co2_c + h2o2_c
SADT2,0.2493193267115945,936000.0,350.9871,2666.764675966724,BRENDA and SABIO-RK,atp_c + gtp_c + h2o_c + so4_c --> aps_c + gdp_c + pi_c + ppi_c
LCARS,0.0,,,,,h_c + lald__L_c + nadh_c --> 12ppd__S_c + nad_c
ALCD19,0.0,18144.88358,141.5183,128.21581081739959,,glyald_c + h_c + nadh_c --> glyc_c + nad_c
RMPA,0.0,59904.0,120.582,496.79056575608286,,rml1p_c --> dhap_c + lald__L_c
SBTPD,0.0,,,,,nad_c + sbt6p_c --> f6p_c + h_c + nadh_c
PFK_2,0.0,375752.201,139.3682,2696.111458711528,,atp_c + tag6p__D_c --> adp_c + h_c + tagdp__D_c
GLTPD,0.0,,,,,galt1p_c + nad_c --> h_c + nadh_c + tag6p__D_c
TGBPA,0.0,26584.5,77.9206,341.1742209377238,,tagdp__D_c --> dhap_c + g3p_c
MANAO,0.0,,,,,mana_c + nad_c --> fruur_c + h_c + nadh_c
TAGURr,0.0,,,,,altrn_c + nad_c --> h_c + nadh_c + tagur_c
PGLYCP,0.0,154725.75,27.3892,5649.151855475881,,2pglyc_c + h2o_c --> glyclt_c + pi_c
GLXCL,0.0,68040.0,129.4635,525.5535343938639,,2.0 glx_c + h_c --> 2h3oppan_c + co2_c
TARTD,0.0,,,,,tartr__L_c --> h2o_c + oaa_c
GLCRAL,0.0,431236.8,164.305,2624.6115456011685,,5dh4dglc_c --> 2h3oppan_c + pyr_c
KAS14,0.0,4990.437770000001,85.2266,58.55493202826347,,acACP_c + h_c + malACP_c --> ACP_c + actACP_c + co2_c
EDTXS1,0.0,471600.0,35.4068,13319.475355016553,,ddcaACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4L_c
EDTXS2,0.0,,,,,kdo2lipid4L_c + myrsACP_c --> ACP_c + lipa_c
EDTXS3,0.0,,,,,hdeACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4p_c
EDTXS4,0.0,,,,,kdo2lipid4p_c + myrsACP_c --> ACP_c + lipa_cold_c
EX_tmao_e,-0.0,,,,,tmao_e --> 
NNDPR,0.002294912059262799,1443067.2,65.5241,22023.457018104786,,2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
HACD4,0.35852208237416205,4965491.502,77.0722,64426.492327973,,3odcoa_c + h_c + nadh_c --> 3hdcoa_c + nad_c
HACD7,0.15154478983753078,4965491.502,77.0722,64426.492327973,,3ohdcoa_c + h_c + nadh_c --> 3hhdcoa_c + nad_c
AACPS1,0.0,57.6,89.3395,0.6447316136759217,,ACP_c + atp_c + ttdca_c --> amp_c + myrsACP_c + ppi_c
SDPDS,0.37370295586886887,646888.4766,82.538,7837.4624609270895,,h2o_c + sl26da_c --> 26dap_LL_c + succ_c
DMSOR1,0.0,,,,,dmso_c + mql8_c --> dms_c + h2o_c + mqn8_c
DKGLCNR2y,0.0,160020.0,70.791,2260.4568377336104,,25dkglcn_c + h_c + nadph_c --> 5dglcn_c + nadp_c
2DGULRy,0.0,,,,,2dhguln_c + h_c + nadph_c --> idon__L_c + nadp_c
RZ5PP,0.0,,,,,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c
NTD9,0.0,347934.6,20.255,17177.714144655638,,gmp_c + h2o_c --> gsn_c + pi_c
NTD10,0.0,347934.6,26.9004,12934.17941740643,,h2o_c + xmp_c --> pi_c + xtsn_c
ADPT,0.0,31931.18667,39.7178,803.9515448992644,,ade_c + prpp_c --> amp_c + ppi_c
ADK1,0.0,106886.147,23.586,4531.762359026541,,amp_c + atp_c --> 2.0 adp_c
OCTDPS,0.00022465557033111763,2412.0,70.4339,34.24487356230452,,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c
EX_26dap__M_e,0.0,,,,,26dap__M_e --> 
EX_acnam_e,0.0,,,,,acnam_e --> 
EX_amp_e,0.0,,,,,amp_e --> 
EX_dha_e,0.0,,,,,dha_e --> 
EX_fuc__L_e,0.0,,,,,fuc__L_e --> 
EX_glyald_e,0.0,,,,,glyald_e --> 
AACPS2,0.0,57.6,89.3395,0.6447316136759217,,ACP_c + atp_c + ttdcea_c --> amp_c + ppi_c + tdeACP_c
AACPS3,0.0,57.6,89.3395,0.6447316136759217,,ACP_c + atp_c + hdca_c --> amp_c + palmACP_c + ppi_c
AACPS4,0.15154478983753078,,,,,ACP_c + atp_c + hdcea_c --> amp_c + hdeACP_c + ppi_c
EX_rmn_e,-0.0,,,,,rmn_e --> 
EX_ttdca_e,0.0,,,,,ttdca_e --> 
AMANK,0.0,146080.0,29.6439,4927.826635496679,,acmana_c + atp_c --> acmanap_c + adp_c + h_c
EX_glyclt_e,0.0,,,,,glyclt_e --> 
EX_g6p_e,0.0,,,,,g6p_e --> 
EX_2ddglcn_e,-0.0,,,,,2ddglcn_e --> 
EX_galct__D_e,-0.0,,,,,galct__D_e --> 
EX_idon__L_e,0.0,,,,,idon__L_e --> 
EX_indole_e,0.0,,,,,indole_e --> 
EX_3hcinnm_e,-0.0,,,,,3hcinnm_e --> 
EX_acmana_e,0.0,,,,,acmana_e --> 
EX_galur_e,-0.0,,,,,galur_e --> 
EX_but_e,0.0,,,,,but_e --> 
EX_cbl1_e,-0.0,,,,,cbl1_e --> 
ACNML,0.0,35818.8,130.3739,274.73903902544913,,acnam_c --> acmana_c + pyr_c
CAT,0.0,16882933.33,320.0953,52743.45899486809,,2.0 h2o2_c --> 2.0 h2o_c + o2_c
SERASr,0.0,,,,,atp_c + h_c + ser__L_c --> ppi_c + seramp_c
DMSOR2,0.0,,,,,2dmmql8_c + dmso_c --> 2dmmq8_c + dms_c + h2o_c
ACMAMUT,0.0,,,,,uacmamu_c + unaga_c --> h_c + udp_c + unagamu_c
DDGALK,0.0,67500.0,31.3736,2151.49042507076,,2dh3dgal_c + atp_c --> 2dh3dgal6p_c + adp_c + h_c
AB6PGH,0.0,91298.03478999999,53.161,1717.3874605443839,,arbt6p_c + h2o_c --> g6p_c + hqn_c
AMALT1,0.0,466469.1691,78.5035,5942.0174782016065,,malt_c + malttr_c --> glc__D_c + maltttr_c
MLTP2,0.0,177517.9608,181.0448,980.5195222397992,,malthx_c + pi_c --> g1p_c + maltpt_c
PACCOAL,0.0,114545.4546,48.9529,2339.9115190315592,,atp_c + coa_c + pac_c --> amp_c + phaccoa_c + ppi_c
GP4GH,0.0,,,,,gp4g_c + h2o_c --> 2.0 gdp_c + 2.0 h_c
ACGAMT,0.0,,,,,uacgam_c + udcpp_c --> ump_c + unaga_c
AADDGT,0.0,,,,,dtdp4aaddg_c + unagamu_c --> dtdp_c + h_c + unagamuf_c
EX_gbbtn_e,-0.0,,,,,gbbtn_e --> 
EX_tma_e,-0.0,,,,,tma_e --> 
GMHEPK,0.0,,,,,atp_c + gmhep7p_c --> adp_c + gmhep17bp_c + h_c
EX_malttr_e,-0.0,,,,,malttr_e --> 
TRE6PS,0.0,734256.0,53.6112,13695.944131077087,,g6p_c + udpg_c --> h_c + tre6p_c + udp_c
UDCPDP,0.027994300396238105,,,,,h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c
TREH,0.0,1125766.8,63.6967,17673.863795141664,,h2o_c + tre_c --> 2.0 glc__D_c
CYTK1,0.1823467811508664,544525.2,24.7463,22004.307714688657,,atp_c + cmp_c --> adp_c + cdp_c
CYTK2,0.0,183744.0,24.7463,7425.110016446902,,atp_c + dcmp_c --> adp_c + dcdp_c
GK1,0.2450337446659061,1190597.145,47.1854,25232.320696656167,,atp_c + gmp_c --> adp_c + gdp_c
HACD1,0.35852208237416205,8698746.686,77.0722,112864.90700927186,,aacoa_c + h_c + nadh_c --> 3hbcoa_c + nad_c
HACD2,0.35852208237416205,4965491.502,77.0722,64426.492327973,,3ohcoa_c + h_c + nadh_c --> 3hhcoa_c + nad_c
EX_hdcea_e,0.0,,,,,hdcea_e --> 
ACACCT,0.0,1044000.0,57.562,18136.965359091068,,acac_c + accoa_c --> aacoa_c + ac_c
BUTCT,0.0,1044000.0,92.9717,11229.22351640338,,accoa_c + but_c --> ac_c + btcoa_c
2DGULRx,0.0,,,,,2dhguln_c + h_c + nadh_c --> idon__L_c + nad_c
G1PTT,0.0,17419.89,130.7742,133.2058617066669,,dttp_c + g1p_c + h_c --> dtdpglu_c + ppi_c
TDPGDH,0.0,340896.96,39.7538,8575.204382977226,,dtdpglu_c --> dtdp4d6dg_c + h2o_c
UDPGALM,0.0,49496.08799,42.9659,1151.985364905658,,udpgal_c --> udpgalfur_c
TDPDRE,0.0,498055.95,21.2701,23415.778487172134,,dtdp4d6dg_c --> dtdp4d6dm_c
TDPDRR,0.0,115920.0,32.6941,3545.593853325218,,dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c
G3PD6,0.0,,,,,glyc3p_c + mqn8_c --> dhap_c + mql8_c
ALLTN,0.0,2533727.454,198.4064,12770.39175147576,,alltn_c + h2o_c --> alltt_c + h_c
UAPGR,0.027994300396238105,107818.714,37.851,2848.503711923067,,h_c + nadph_c + uaccg_c --> nadp_c + uamr_c
NDPK7,0.0,664696.5401,23.586,28181.825663529213,,atp_c + dcdp_c --> adp_c + dctp_c
AOBUTDs,0.0,,,,,2aobut_c + h_c --> aact_c + co2_c
GLYAT,0.0,645.7200012,86.2341,7.487989104078316,,accoa_c + gly_c --> 2aobut_c + coa_c
ADNUC,0.0,9428.53091,32.5608,289.56693048082354,,adn_c + h2o_c --> ade_c + rib__D_c
GMHEPPA,0.0,,,,,gmhep17bp_c + h2o_c --> gmhep1p_c + pi_c
S7PI,0.0,40848.00001,83.259,490.61362747570837,,s7p_c --> gmhep7p_c
TRPS3,0.05726500710462654,83719.34607999999,143.4143,583.7587052337179,,3ig3p_c --> g3p_c + indole_c
CRNBTCT,0.0,,,,,bbtcoa_c + crn_c --> crncoa_c + gbbtn_c
CRNCBCT,0.0,,,,,crn_c + ctbtcoa_c --> crncoa_c + ctbt_c
CRNCDH,0.0,,,,,crncoa_c --> ctbtcoa_c + h2o_c
FADRx,1.944967185518596,292201.2,26.242,11134.867769224908,,fad_c + h_c + nadh_c --> fadh2_c + nad_c
GTPDPK,0.0,42181.41175,83.8756,502.90444122009256,,atp_c + gtp_c --> amp_c + gdptp_c + h_c
NADN,0.0,,,,,h2o_c + nad_c --> adprib_c + h_c + ncam_c
NDPK2,0.4284403359512498,664696.5401,23.586,28181.825663529213,,atp_c + udp_c --> adp_c + utp_c
NDPK3,0.1823467811508664,664696.5401,23.586,28181.825663529213,,atp_c + cdp_c --> adp_c + ctp_c
NDPK4,0.0,664696.5401,23.586,28181.825663529213,,atp_c + dtdp_c --> adp_c + dttp_c
FCLT,0.00022465557033111763,1002.52575,33.052,30.331772661261052,,fe2_c + ppp9_c --> 2.0 h_c + pheme_c
HBZOPT,0.00022465557033111763,,,,,4hbz_c + octdp_c --> 3ophb_c + ppi_c
PNTK,0.0006790038314040125,99922.53912999999,72.7196,1374.0798784646781,,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c
DPCOAK,0.0006790038314040125,25492.44,22.6217,1126.9020453812047,,atp_c + dpcoa_c --> adp_c + coa_c + h_c
HETZK,0.0,,,,,4mhetz_c + atp_c --> 4mpetz_c + adp_c + h_c
KDOPS,0.039200885886656725,55375.2,123.3308,448.9973307559831,,ara5p_c + h2o_c + pep_c --> kdo8p_c + pi_c
KDOPP,0.039200885886656725,2125.8,79.9884,26.576353571267838,,h2o_c + kdo8p_c --> kdo_c + pi_c
AST,0.0,,,,,arg__L_c + succoa_c --> coa_c + h_c + sucarg_c
SGDS,0.0,,,,,h2o_c + sucglu_c --> glu__L_c + succ_c
CYNTAH,0.0,,,,,cynt_c + 3.0 h_c + hco3_c --> 2.0 co2_c + nh4_c
GSPMDA,0.0,12960.0,141.0639,91.87325743865016,,gtspmd_c + h2o_c --> gthrd_c + spmd_c
GSPMDS,0.0,12886.10526,141.0639,91.34941866771015,,atp_c + gthrd_c + spmd_c --> adp_c + gtspmd_c + h_c + pi_c
GUAD,0.0,495432.0,50.2442,9860.481408799424,,gua_c + h2o_c + h_c --> nh4_c + xan_c
TMAOR1,0.0,,,,,h_c + mql8_c + tmao_c --> h2o_c + mqn8_c + tma_c
TMAOR2,0.0,,,,,2dmmql8_c + h_c + tmao_c --> 2dmmq8_c + h2o_c + tma_c
DGK1,0.0,970227.4302,47.1854,20562.02618182743,,atp_c + dgmp_c --> adp_c + dgdp_c
DTMPK,0.026360258534905937,28589.878189999996,23.7831,1202.1089845310325,,atp_c + dtmp_c --> adp_c + dtdp_c
NDPK1,2.4992579600908966,664696.5401,23.586,28181.825663529213,,atp_c + gdp_c --> adp_c + gtp_c
TRDR,0.0,58238.22222,81.0527,718.5229143507868,,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c
PGMT,0.0,207523.2,20.7798,9986.77561862963,,g1p_c --> g6p_c
FRUK,0.0,,,,,atp_c + f1p_c --> adp_c + fdp_c + h_c
RHCCE,0.00045132598882671293,716.4,19.4162,36.89702413448563,,rhcys_c --> dhptd_c + hcys__L_c
KG6PDC,0.0,162900.0,23.4448,6948.2358561386745,,3dhgulnp_c + h_c --> co2_c + xu5p__L_c
X5PL3E,0.0,,,,,xu5p__L_c --> ru5p__L_c
DOGULNR,0.0,,,,,23doguln_c + h_c + nadh_c --> 3dhguln_c + nad_c
BETALDHx,0.0,289208.5714,211.6445,1366.482811507032,,betald_c + h2o_c + nad_c --> glyb_c + 2.0 h_c + nadh_c
BETALDHy,0.0,289208.5714,211.6445,1366.482811507032,,betald_c + h2o_c + nadp_c --> glyb_c + 2.0 h_c + nadph_c
MLTG3,0.0,549960.0361,69.041,7965.7020625425475,,h2o_c + maltpt_c --> glc__D_c + maltttr_c
DKGLCNR1,0.0,,,,,25dkglcn_c + h_c + nadph_c --> 2dhguln_c + nadp_c
NADTRHD,0.0,548539.2,412.4831,1329.8464834074416,,nad_c + nadph_c --> nadh_c + nadp_c
FMNRx2,0.0,83016.0,26.242,3163.478393415136,,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c
ACPS1,0.0,1486.4571429999999,21.7678,68.28697171969607,,apoACP_c + coa_c --> ACP_c + h_c + pap_c
EX_nmn_e,0.0,,,,,nmn_e --> 
EX_urea_e,-0.0,,,,,urea_e --> 
GMPS2,0.0,21729.29381,117.3584,185.15328949610765,,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c
AMPN,0.0,148800.0,323.9695,459.30249606830284,,amp_c + h2o_c --> ade_c + r5p_c
GSNK,0.0,,,,,atp_c + gsn_c --> adp_c + gmp_c + h_c
EX_f6p_e,0.0,,,,,f6p_e --> 
ADCS,0.000673966710993274,1786.619128,71.7414,24.903599985503487,,chor_c + gln__L_c --> 4adcho_c + glu__L_c
ADCL,0.000673966710993274,,,,,4adcho_c --> 4abz_c + h_c + pyr_c
DHAPT,0.0,9074.999999,360.8342,25.15005506407098,,dha_c + pep_c --> dhap_c + pyr_c
EX_lac__D_e,0.0,,,,,lac__D_e --> 
UMPK,0.3808455926116833,595658.6204,24.7463,24070.61340079123,,atp_c + ump_c --> adp_c + udp_c
DDPGALA,0.0,48681.60001,21.3906,2275.840790347162,,2dh3dgal6p_c --> g3p_c + pyr_c
DURIK1,0.0,8515.8,23.4566,363.0449425747976,,atp_c + duri_c --> adp_c + dump_c + h_c
UPPRT,0.0,7702.92,67.5998,113.94885783685748,,prpp_c + ura_c --> ppi_c + ump_c
CTPS2,0.16171675079552766,3596400.0,241.4966,14892.135127368252,BRENDA and SABIO-RK,atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c
NTD1,0.0,290100.0,20.255,14322.389533448533,,dump_c + h2o_c --> duri_c + pi_c
NTD7,0.0,347934.6,20.255,17177.714144655638,,amp_c + h2o_c --> adn_c + pi_c
PAPPT3,0.027994300396238105,734587.2,39.8748,18422.34193024165,,udcpp_c + ugmda_c --> uagmda_c + ump_c
UAGPT3,0.027994300396238105,7916.0,37.8147,209.33658074769863,,uacgam_c + uagmda_c --> h_c + uaagmda_c + udp_c
EX_ttdcea_e,0.0,,,,,ttdcea_e --> 
F6PA,0.0,,,,,f6p_c --> dha_c + g3p_c
AGMHE,0.0,,,,,adphep_DD_c --> adphep_LD_c
GMHEPAT,0.0,,,,,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c
EX_h2s_e,-0.0,,,,,h2s_e --> 
EX_gthrd_e,0.0,,,,,gthrd_e --> 
IDOND,0.0,,,,,5dglcn_c + h_c + nadh_c --> idon__L_c + nad_c
IDOND2,0.0,,,,,5dglcn_c + h_c + nadph_c --> idon__L_c + nadp_c
GLYCLTDx,55.82125609887333,431185812.1,35.3434,12199896.221076636,,glx_c + h_c + nadh_c --> glyclt_c + nad_c
HPYRRy,0.0,69938682.34,35.3434,1978832.889308895,,h_c + hpyr_c + nadph_c --> glyc__R_c + nadp_c
ACODA,0.297987984122789,1805264.8169999998,84.6947,21314.967961395458,,acorn_c + h2o_c --> ac_c + orn_c
ADA,0.0,131727.0,36.3975,3619.122192458273,,adn_c + h2o_c + h_c --> ins_c + nh4_c
DADA,0.0,98407.26317,36.3975,2703.6819333745448,,dad_2_c + h2o_c + h_c --> din_c + nh4_c
ADD,0.0,320762.82,127.4787,2516.2071781403483,,ade_c + h2o_c + h_c --> hxan_c + nh4_c
ADSS,0.3015260574995261,3596400.0,94.6899,37980.8194960603,BRENDA and SABIO-RK,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c
AGDC,0.0,852525.0,163.7964,5204.784720543308,,acgam6p_c + h2o_c --> ac_c + gam6p_c
ASNN,0.0,1294539.408,33.394,38765.628795592034,,asn__L_c + h2o_c --> asp__L_c + nh4_c
ASNS2,0.24284461213528055,33084.0,73.3011,451.34384067906205,BRENDA,asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c
ASPCT,0.33325084927211684,339073.2833,206.5642,1641.491039105518,,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c
DMPPS,0.0002800638948522462,9504.0,69.5491,136.65166048158784,,h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c
MCOATA,0.3355568429962781,667981.2668,41.0567,16269.726178674857,,ACP_c + malcoa_c --> coa_c + malACP_c
IPDPS,0.002126672237529109,9504.0,69.5491,136.65166048158784,,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c
DAPE,0.37370295586886887,226395.1824,60.4171,3747.2037287456697,,26dap_LL_c --> 26dap__M_c
DHDPRy,0.37370295586886887,,,,,23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c
HSK,0.5482563043198184,49374.66427,67.2473,734.2252294144153,,atp_c + hom__L_c --> adp_c + h_c + phom_c
SDPTA,0.0,48801.73975,44.7291,1091.05123398414,,akg_c + sl26da_c --> glu__L_c + sl2a6o_c
THRS,0.5482563043198184,1232145.603,47.1138,26152.54135730932,,h2o_c + phom_c --> pi_c + thr__L_c
HSST,0.15505364791584147,62999.26772,71.4546,881.668468090228,,hom__L_c + succoa_c --> coa_c + suchms_c
PPNDH,0.18664042258921307,1381778.374,86.2227,16025.691308669297,,h_c + pphn_c --> co2_c + h2o_c + phpyr_c
DDPA,0.38394845878486644,133150.1039,77.4701,1718.7289534930248,,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
NMNDA,0.0,9335.999999,35.164,265.4988055681947,,h2o_c + nmn_c --> nh4_c + nicrnt_c
NNAM,0.0,35911.08,23.362,1537.1577775875353,,h2o_c + ncam_c --> nac_c + nh4_c
P5CD,0.0,24321.6,287.6303,84.55854616151359,,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c
SPMDAT1,0.0,3579.48,87.54799999999999,40.885914012884356,,accoa_c + spmd_c --> N1aspmd_c + coa_c + h_c
SPMDAT2,0.0,3579.48,87.54799999999999,40.885914012884356,,accoa_c + spmd_c --> coa_c + h_c + n8aspmd_c
TDPADGAT,0.0,,,,,accoa_c + dtdp4addg_c --> coa_c + dtdp4aaddg_c + h_c
MALS,0.0004493111406621564,504108.0,60.2736,8363.66170263598,,accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
TRE6PP,0.0,35442.0,29.1753,1214.7947064811674,,h2o_c + tre6p_c --> pi_c + tre_c
EX_met__D_e,0.0,,,,,met__D_e --> 
EX_tartr__L_e,0.0,,,,,tartr__L_e --> 
EX_taur_e,0.0,,,,,taur_e --> 
EX_maltpt_e,0.0,,,,,maltpt_e --> 
EX_glcur_e,-0.0,,,,,glcur_e --> 
ADPRDP,0.0,70587.52942,42.3063,1668.4874219678863,,adprib_c + h2o_c --> amp_c + 2.0 h_c + r5p_c
ARAI,0.0,810853.0909,336.4439,2410.0692296694933,,arab__L_c --> rbl__L_c
M1PD,0.0,244395.0,41.139,5940.713191861737,,mnl1p_c + nad_c --> f6p_c + h_c + nadh_c
G3PD2,0.0,,,,,glyc3p_c + nadp_c --> dhap_c + h_c + nadph_c
GALS3,0.0,696979.0588,101.3141,6879.38854315441,,h2o_c + melib_c --> gal_c + glc__D_c
FCI,0.0,379.8,389.86,0.9741958651823732,,fuc__L_c --> fcl__L_c
FCLK,0.0,,,,,atp_c + fcl__L_c --> adp_c + fc1p_c + h_c
FCLPA,0.0,46752.00001,23.2225,2013.2199379911724,,fc1p_c --> dhap_c + lald__L_c
ACCOAL,0.0,494948.5715,69.351,7136.8627921731495,,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c
GALUi,0.0,596285.3142,131.769,4525.232142613209,,g1p_c + h_c + utp_c --> ppi_c + udpg_c
U23GAAT,0.039200885886656725,943200.0,108.1154,8724.011565419913,,3hmrsACP_c + u3hga_c --> ACP_c + h_c + u23ga_c
UAAGDS,0.027994300396238105,13350.85714,53.3436,250.28039239946307,,26dap__M_c + atp_c + uamag_c --> adp_c + h_c + pi_c + ugmd_c
UAMAS,0.027994300396238105,201252.96,107.2519,1876.4512330317689,,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c
UAMAGS,0.027994300396238105,3596400.0,46.9736,76562.15406100448,,atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c
UGLYCH,0.0,662593.5,18.1696,36467.148423740764,,h2o_c + 2.0 h_c + urdglyc_c --> co2_c + glx_c + 2.0 nh4_c
OP4ENH,0.0,695360.0002,144.4494,4813.865617994952,,h2o_c + op4en_c --> 4h2opntn_c
HOPNTAL,0.0,3337.2,36.4704,91.50434324822321,,4h2opntn_c --> acald_c + pyr_c
3HPPPNH,0.0,,,,,3hpppn_c + h_c + nadh_c + o2_c --> dhpppn_c + h2o_c + nad_c
AKGDH,3.0698111787475915,207000000000.0,2418.391,85594099.54800527,gene-GO or gene-kcat,akg_c + coa_c + nad_c --> co2_c + nadh_c + succoa_c
HPYRRx,0.0,34994.0,35.3434,990.1141372929601,,h_c + hpyr_c + nadh_c --> glyc__R_c + nad_c
GLYCDx,0.0,52111.19999,309.6976,168.26478471257118,,glyc_c + nad_c --> dha_c + h_c + nadh_c
ASP1DC,0.0006790038314040125,81534.96,13.8337,5893.937269132626,,asp__L_c + h_c --> ala_B_c + co2_c
UGMDDS,0.027994300396238105,3596400.0,47.4472,75797.93960444452,,alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c
UHGADA,0.039200885886656725,3589.8000009999996,33.9559,105.71947735150593,,h2o_c + u3aga_c --> ac_c + u3hga_c
UAGAAT,0.039200885886656725,33000.0,92.8795,355.29907030076606,,3hmrsACP_c + uacgam_c --> ACP_c + u3aga_c
ATPPRT,0.09544134269968352,6751.832083,66.7334,101.1762038649312,,atp_c + prpp_c --> ppi_c + prbatp_c
HISTD,0.09544134269968352,17637.232369999998,92.2207,191.25025476926547,,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c
IGPDH,0.09544134269968352,1803124.4309999999,80.5559,22383.517917371664,,eig3p_c --> h2o_c + imacp_c
PRPPS,0.0,138218.4,34.2183,4039.3122978055603,,atp_c + r5p_c --> amp_c + h_c + prpp_c
PRATPP,0.09544134269968352,,,,,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c
PRMICI,0.09544134269968352,28498.5,26.0326,1094.7235389473199,,prfp_c --> prlp_c
SERAT,0.2493193267115945,6335188.062999999,175.8998,36015.89122329871,,accoa_c + ser__L_c --> acser_c + coa_c
CYSS,0.2493193267115945,1022195.907,65.3283,15647.061181754309,,acser_c + h2s_c --> ac_c + cys__L_c + h_c
BPNT,0.2493193267115945,26505.0,27.1759,975.3126851364627,,h2o_c + pap_c --> amp_c + pi_c
PAPSR,0.0,2199.2,67.7583,32.456540379554966,,paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c
ASPK,1.0770129081045288,70559.28871000001,97.0635,726.9394644742875,,asp__L_c + atp_c --> 4pasp_c + adp_c
