,fluxes,kcat,MW,kcat_MW,equ
ICL,0.0,43920.0,190.084,231.0557437764357,icit_c --> glx_c + succ_c
GLYCL,0.0,180026.94586639196,364.0834,494.4662290738658,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c
CMPN,0.0,,,,cmp_c + h2o_c --> csn_c + r5p_c
HCYSMT,0.0,1368.0,33.4224,40.93063334769496,amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c
UDPG4E,0.0,1800000.0,74.5293,24151.57528649806,udpg_c --> udpgal_c
LACZ,0.0,1085400.0,465.9259,2329.554978592089,h2o_c + lcts_c --> gal_c + glc__D_c
TRE6PH,0.0,3600.0,63.8369,56.393715860262645,h2o_c + tre6p_c --> g6p_c + glc__D_c
XYLI1,0.0,14076.0,198.9657,70.74586222650437,xyl__D_c --> xylu__D_c
PPC,0.8371995851741867,183600.0,396.2457,463.3488767196717,co2_c + h2o_c + pep_c --> h_c + oaa_c + pi_c
ALDD4,0.0,,,,btal_c + h2o_c + nad_c --> but_c + 2.0 h_c + nadh_c
G3PT_num1,0.0,3600.0,30.4125,118.37237977805178,glyc3p_c + h2o_c --> glyc_c + pi_c
CINNDO,0.0,,,,cinnm_c + h_c + nadh_c + o2_c --> cenchddd_c + nad_c
DHPPD,0.0,,,,cechddd_c + nad_c --> dhpppn_c + h_c + nadh_c
DHCIND,0.0,,,,cenchddd_c + nad_c --> dhcinnm_c + h_c + nadh_c
CITL,0.0,,,,cit_c --> ac_c + oaa_c
GOFUCR,0.0,2700.0,72.2814,37.35400808506753,gdpofuc_c + h_c + nadph_c --> gdpfuc_c + nadp_c
PYDXK_num1,0.0,4428.0,61.694,71.77359224559925,atp_c + pydx_c --> adp_c + h_c + pydx5p_c
GTPCII2,8.077666337358425e-05,151200.0,43.6714,3462.2201257573606,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c
URIC,0.0,,,,2.0 h2o_c + o2_c + urate_c --> alltn_c + co2_c + h2o2_c
SADT2,0.04482235471977819,5922.0,350.9829,16.872616871078336,atp_c + gtp_c + h2o_c + so4_c --> aps_c + gdp_c + pi_c + ppi_c
LCARS,0.0,,,,h_c + lald__L_c + nadh_c --> 12ppd__S_c + nad_c
ALCD19_num1,0.0,2046.6,141.5167,14.461897429773307,glyald_c + h_c + nadh_c --> glyc_c + nad_c
RMPA,0.0,32760.0,120.5806,271.68549501329403,rml1p_c --> dhap_c + lald__L_c
SBTPD,0.0,,,,nad_c + sbt6p_c --> f6p_c + h_c + nadh_c
PFK_2,0.0,219600.0,139.3667,1575.6992165273339,atp_c + tag6p__D_c --> adp_c + h_c + tagdp__D_c
GLTPD,0.0,,,,galt1p_c + nad_c --> h_c + nadh_c + tag6p__D_c
TGBPA_num1,0.0,16800.000012,172.3651,97.46752684853256,tagdp__D_c --> dhap_c + g3p_c
MANAO,0.0,,,,mana_c + nad_c --> fruur_c + h_c + nadh_c
TAGURr,0.0,,,,altrn_c + nad_c --> h_c + nadh_c + tagur_c
PGLYCP,0.0,29736.0,27.3888,1085.6992639327023,2pglyc_c + h2o_c --> glyclt_c + pi_c
GLXCL,0.0,68040.0,129.4621,525.5592177169998,2.0 glx_c + h_c --> 2h3oppan_c + co2_c
TARTD,0.0,,,,tartr__L_c --> h2o_c + oaa_c
GLCRAL,0.0,49032.0,164.3028,298.42461601384764,5dh4dglc_c --> 2h3oppan_c + pyr_c
KAS14_num1,0.0,131.4,85.2257,1.5417884511362183,acACP_c + h_c + malACP_c --> ACP_c + actACP_c + co2_c
EDTXS1,0.0,471600.0,35.4064,13319.625830358356,ddcaACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4L_c
EDTXS2,0.0,,,,kdo2lipid4L_c + myrsACP_c --> ACP_c + lipa_c
EDTXS3,0.0,,,,hdeACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4p_c
EDTXS4,0.0,,,,kdo2lipid4p_c + myrsACP_c --> ACP_c + lipa_cold_c
EX_tmao_e,0.0,,,,tmao_e --> 
NNDPR,0.0004125767694275334,21600.0,65.5233,329.6537262317374,2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
HACD4_num1,0.0,406800.0,159.1859,2555.5027172632754,3odcoa_c + h_c + nadh_c --> 3hdcoa_c + nad_c
HACD7_num1,0.0,406800.0,77.0713,5278.229379808048,3ohdcoa_c + h_c + nadh_c --> 3hhdcoa_c + nad_c
AACPS1,0.0,57.6,89.3385,0.6447388304034655,ACP_c + atp_c + ttdca_c --> amp_c + myrsACP_c + ppi_c
SDPDS,0.06718390695463611,720000.0,82.5371,8723.349863273606,h2o_c + sl26da_c --> 26dap_LL_c + succ_c
DMSOR1_num1,0.0,,,,dmso_c + mql8_c --> dms_c + h2o_c + mqn8_c
DKGLCNR2y,0.0,160020.0,70.7902,2260.4823831547305,25dkglcn_c + h_c + nadph_c --> 5dglcn_c + nadp_c
2DGULRy,0.0,,,,2dhguln_c + h_c + nadph_c --> idon__L_c + nadp_c
RZ5PP,0.0,,,,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c
NTD9_num1,0.0,19494.0,20.2552,962.4195268375528,gmp_c + h2o_c --> gsn_c + pi_c
NTD10,0.0,19494.0,26.9001,724.6813208872828,h2o_c + xmp_c --> pi_c + xtsn_c
ADPT,0.00012188944944040851,10080.0,39.7172,253.7943258839999,ade_c + prpp_c --> amp_c + ppi_c
ADK1,0.0,360.0,23.5857,15.26348592579402,amp_c + atp_c --> 2.0 adp_c
OCTDPS,4.038833168679212e-05,18.0,70.4332,0.2555612977970616,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c
EX_26dap__M_e,0.0,,,,26dap__M_e --> 
EX_acnam_e,0.0,,,,acnam_e --> 
EX_amp_e,0.0,,,,amp_e --> 
EX_dha_e,3.8894546216434005,,,,dha_e --> 
EX_fuc__L_e,-0.0,,,,fuc__L_e --> 
EX_glyald_e,0.0,,,,glyald_e --> 
AACPS2,0.0,57.6,89.3385,0.6447388304034655,ACP_c + atp_c + ttdcea_c --> amp_c + ppi_c + tdeACP_c
AACPS3,0.0,57.6,89.3385,0.6447388304034655,ACP_c + atp_c + hdca_c --> amp_c + palmACP_c + ppi_c
AACPS4,0.0,,,,ACP_c + atp_c + hdcea_c --> amp_c + hdeACP_c + ppi_c
EX_rmn_e,0.0,,,,rmn_e --> 
EX_ttdca_e,0.0,,,,ttdca_e --> 
AMANK,0.0,90000.0,29.6435,3036.0787356418773,acmana_c + atp_c --> acmanap_c + adp_c + h_c
EX_glyclt_e,0.0,,,,glyclt_e --> 
EX_g6p_e,0.0,,,,g6p_e --> 
EX_2ddglcn_e,0.0,,,,2ddglcn_e --> 
EX_galct__D_e,-0.0,,,,galct__D_e --> 
EX_idon__L_e,0.0,,,,idon__L_e --> 
EX_indole_e,0.0,,,,indole_e --> 
EX_3hcinnm_e,-0.0,,,,3hcinnm_e --> 
EX_acmana_e,0.0,,,,acmana_e --> 
EX_galur_e,0.0,,,,galur_e --> 
EX_but_e,-0.0,,,,but_e --> 
EX_cbl1_e,0.0,,,,cbl1_e --> 
ACNML,0.0,19656.0,130.3723,150.76822300442655,acnam_c --> acmana_c + pyr_c
CAT_num1,0.0,255600.0,336.6462,759.254077426093,2.0 h2o2_c --> 2.0 h2o_c + o2_c
SERASr,0.0,,,,atp_c + h_c + ser__L_c --> ppi_c + seramp_c
DMSOR2,0.0,,,,2dmmql8_c + dmso_c --> 2dmmq8_c + dms_c + h2o_c
ACMAMUT,0.0,,,,uacmamu_c + unaga_c --> h_c + udp_c + unagamu_c
DDGALK,0.0,18720.0,31.3732,596.6876187319114,2dh3dgal_c + atp_c --> 2dh3dgal6p_c + adp_c + h_c
AB6PGH_num1,0.0,7020.0,53.1607,132.05243723276786,arbt6p_c + h2o_c --> g6p_c + hqn_c
AMALT1,0.0,79200.0,78.5026,1008.8837821932013,malt_c + malttr_c --> glc__D_c + maltttr_c
MLTP2,0.0,121680.0,181.0425,672.1073781018267,malthx_c + pi_c --> g1p_c + maltpt_c
PACCOAL,0.0,144000.0,48.9523,2941.639105823424,atp_c + coa_c + pac_c --> amp_c + phaccoa_c + ppi_c
GP4GH,0.0,,,,gp4g_c + h2o_c --> 2.0 gdp_c + 2.0 h_c
ACGAMT,0.0,,,,uacgam_c + udcpp_c --> ump_c + unaga_c
AADDGT,0.0,,,,dtdp4aaddg_c + unagamu_c --> dtdp_c + h_c + unagamuf_c
EX_gbbtn_e,-0.0,,,,gbbtn_e --> 
EX_tma_e,-0.0,,,,tma_e --> 
GMHEPK,0.0,,,,atp_c + gmhep7p_c --> adp_c + gmhep17bp_c + h_c
EX_malttr_e,0.0,,,,malttr_e --> 
TRE6PS,0.0,24120.0,53.6105,449.91186428031824,g6p_c + udpg_c --> h_c + tre6p_c + udp_c
UDCPDP_num1,0.005032784578083316,,,,h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c
TREH,0.0,658800.0,63.6959,10342.894911603416,h2o_c + tre_c --> 2.0 glc__D_c
CYTK1,0.03278210403723894,410400.0,24.746,16584.49850480886,atp_c + cmp_c --> adp_c + cdp_c
CYTK2,0.0,108000.0,24.746,4364.341711791805,atp_c + dcmp_c --> adp_c + dcdp_c
GK1,0.04405189748661467,288000.0,47.1848,6103.660500839253,atp_c + gmp_c --> adp_c + gdp_c
HACD1_num1,0.0,636120.0,159.1859,3996.082567614343,aacoa_c + h_c + nadh_c --> 3hbcoa_c + nad_c
HACD2_num1,0.0,406800.0,159.1859,2555.5027172632754,3ohcoa_c + h_c + nadh_c --> 3hhcoa_c + nad_c
EX_hdcea_e,0.0,,,,hdcea_e --> 
ACACCT_num1,0.0,1044000.0,92.9707,11229.344298795213,acac_c + accoa_c --> aacoa_c + ac_c
BUTCT,0.0,1044000.0,92.9707,11229.344298795213,accoa_c + but_c --> ac_c + btcoa_c
2DGULRx,0.0,,,,2dhguln_c + h_c + nadh_c --> idon__L_c + nad_c
G1PTT_num1,0.0,1998.0,130.7727,15.278418201964175,dttp_c + g1p_c + h_c --> dtdpglu_c + ppi_c
TDPGDH_num1,0.0,6840.0,39.7534,172.0607545518119,dtdpglu_c --> dtdp4d6dg_c + h2o_c
UDPGALM,0.0,20520.0,42.9653,477.59471014981864,udpgal_c --> udpgalfur_c
TDPDRE,0.0,53280.0,21.2698,2504.96008425091,dtdp4d6dg_c --> dtdp4d6dm_c
TDPDRR,0.0,104400.0,32.6937,3193.275768726085,dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c
G3PD6,0.0,,,,glyc3p_c + mqn8_c --> dhap_c + mql8_c
ALLTN,0.0,1512000.0,198.4043,7620.802573331323,alltn_c + h2o_c --> alltt_c + h_c
UAPGR,0.005032784578083316,129600.0,37.8506,3423.9879949062893,h_c + nadph_c + uaccg_c --> nadp_c + uamr_c
NDPK7_num1,0.0,198000.0,23.5857,8394.917259186708,atp_c + dcdp_c --> adp_c + dctp_c
AOBUTDs,0.0,,,,2aobut_c + h_c --> aact_c + co2_c
GLYAT,0.0,576.0,86.2331,6.679569678000674,accoa_c + gly_c --> 2aobut_c + coa_c
ADNUC,0.0,2808.0,32.5604,86.23972678468323,adn_c + h2o_c --> ade_c + rib__D_c
GMHEPPA,0.0,,,,gmhep17bp_c + h2o_c --> gmhep1p_c + pi_c
S7PI,0.0,1800.0,83.258,21.619544067837325,s7p_c --> gmhep7p_c
TRPS3,0.010295040081041814,10080.0,143.4127,70.28666219937287,3ig3p_c --> g3p_c + indole_c
CRNBTCT,0.0,,,,bbtcoa_c + crn_c --> crncoa_c + gbbtn_c
CRNCBCT,0.0,,,,crn_c + ctbtcoa_c --> crncoa_c + ctbt_c
CRNCDH,0.0,,,,crncoa_c --> ctbtcoa_c + h2o_c
FADRx,0.00014597755757647717,227880.0,26.2417,8683.888620020805,fad_c + h_c + nadh_c --> fadh2_c + nad_c
GTPDPK,0.0,4608.0,83.8746,54.939159173337345,atp_c + gtp_c --> amp_c + gdptp_c + h_c
NADN,0.0,,,,h2o_c + nad_c --> adprib_c + h_c + ncam_c
NDPK2_num1,0.07702453302580275,198000.0,23.5857,8394.917259186708,atp_c + udp_c --> adp_c + utp_c
NDPK3_num1,0.0,198000.0,61.853,3201.1381824648765,atp_c + cdp_c --> adp_c + ctp_c
NDPK4_num1,0.0,198000.0,23.5857,8394.917259186708,atp_c + dtdp_c --> adp_c + dttp_c
FCLT_num1,4.038833168679212e-05,216.0,33.0519,6.535176495148537,fe2_c + ppp9_c --> 2.0 h_c + pheme_c
HBZOPT,4.038833168679212e-05,,,,4hbz_c + octdp_c --> 3ophb_c + ppi_c
PNTK,0.00012207056303474573,5640.0000119999995,72.7186,77.55924910545583,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c
DPCOAK,0.00012207056303474573,28818.0,22.6214,1273.926459016683,atp_c + dpcoa_c --> adp_c + coa_c + h_c
HETZK,0.0,,,,4mhetz_c + atp_c --> 4mpetz_c + adp_c + h_c
KDOPS,0.0070474922089527135,21960.0,123.3294,178.05973271580012,ara5p_c + h2o_c + pep_c --> kdo8p_c + pi_c
KDOPP,0.0070474922089527135,1513.8,79.9875,18.925457102672294,h2o_c + kdo8p_c --> kdo_c + pi_c
AST,0.0,,,,arg__L_c + succoa_c --> coa_c + h_c + sucarg_c
SGDS,0.0,,,,h2o_c + sucglu_c --> glu__L_c + succ_c
CYNTAH,0.0,,,,cynt_c + 3.0 h_c + hco3_c --> 2.0 co2_c + nh4_c
GSPMDA,0.0,12959.999999999998,141.0622,91.87436464198063,gtspmd_c + h2o_c --> gthrd_c + spmd_c
GSPMDS,0.0,7200.0,141.0622,51.04131368998925,atp_c + gthrd_c + spmd_c --> adp_c + gtspmd_c + h_c + pi_c
GUAD,0.0,58680.0,50.2436,1167.9099427588787,gua_c + h2o_c + h_c --> nh4_c + xan_c
TMAOR1_num1,0.0,,,,h_c + mql8_c + tmao_c --> h2o_c + mqn8_c + tma_c
TMAOR2,0.0,,,,2dmmql8_c + h_c + tmao_c --> 2dmmq8_c + h2o_c + tma_c
DGK1,0.0,252000.0,47.1848,5340.702938234345,atp_c + dgmp_c --> adp_c + dgdp_c
DTMPK,0.004739018326980281,14508.0,23.7828,610.0206872193351,atp_c + dtmp_c --> adp_c + dtdp_c
NDPK1_num1,0.14308227564667345,198000.0,23.5857,8394.917259186708,atp_c + gdp_c --> adp_c + gtp_c
TRDR_num1,0.0,21600.0,81.0518,266.496240675716,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c
PGMT_num1,0.0,180000.0,58.3602,3084.293748136572,g1p_c --> g6p_c
FRUK,0.0,,,,atp_c + f1p_c --> adp_c + fdp_c + h_c
RHCCE,8.113889056360032e-05,558.0000000000001,19.416,28.739184177997533,rhcys_c --> dhptd_c + hcys__L_c
KG6PDC_num1,0.0,183600.0,47.1556,3893.493031580554,3dhgulnp_c + h_c --> co2_c + xu5p__L_c
X5PL3E_num1,0.0,,,,xu5p__L_c --> ru5p__L_c
DOGULNR,0.0,,,,23doguln_c + h_c + nadh_c --> 3dhguln_c + nad_c
BETALDHx,0.0,22248.0,211.6421,105.12086205910828,betald_c + h2o_c + nad_c --> glyb_c + 2.0 h_c + nadh_c
BETALDHy,0.0,22248.0,211.6421,105.12086205910828,betald_c + h2o_c + nadp_c --> glyb_c + 2.0 h_c + nadph_c
MLTG3,0.0,71712.0,69.0402,1038.6991926442856,h2o_c + maltpt_c --> glc__D_c + maltttr_c
DKGLCNR1_num1,0.0,,,,25dkglcn_c + h_c + nadph_c --> 2dhguln_c + nadp_c
NADTRHD,0.0,604440.0,412.4784,1465.3858238395028,nad_c + nadph_c --> nadh_c + nadp_c
FMNRx2_num1,0.0,100800.0,42.5061,2371.4243367422555,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c
ACPS1_num1,0.0,720.0,28.1042,25.618946634310888,apoACP_c + coa_c --> ACP_c + h_c + pap_c
EX_nmn_e,0.0,,,,nmn_e --> 
EX_urea_e,-0.0,,,,urea_e --> 
GMPS2,0.0,8442.0,117.3571,71.9342928548848,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c
AMPN,0.0,216000.0,323.9654,666.7378676858701,amp_c + h2o_c --> ade_c + r5p_c
GSNK,0.0,,,,atp_c + gsn_c --> adp_c + gmp_c + h_c
EX_f6p_e,0.0,,,,f6p_e --> 
ADCS,0.00012116499506036049,1908.0,71.7406,26.595818825044674,chor_c + gln__L_c --> 4adcho_c + glu__L_c
ADCL_num1,0.00012116499506036049,,,,4adcho_c --> 4abz_c + h_c + pyr_c
DHAPT,0.0,9074.999999999998,360.8301,25.150340839081878,dha_c + pep_c --> dhap_c + pyr_c
EX_lac__D_e,0.0,,,,lac__D_e --> 
UMPK_num1,0.06846800234324309,630000.0,24.746,25458.659985452203,atp_c + ump_c --> adp_c + udp_c
DDPGALA,0.0,24480.0,21.3903,1144.44397694282,2dh3dgal6p_c --> g3p_c + pyr_c
DURIK1,0.0,8280.0,23.4563,352.99684946048615,atp_c + duri_c --> adp_c + dump_c + h_c
UPPRT,0.0,1818.0,67.59899999999999,26.893888962854486,prpp_c + ura_c --> ppi_c + ump_c
CTPS2,0.02907325983866505,8964.0,241.4938,37.118965373024075,atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c
NTD1_num1,0.0,12780.0,45.4156,281.40110446630666,dump_c + h2o_c --> duri_c + pi_c
NTD7_num1,0.0,19494.0,25.3985,767.5256412780283,amp_c + h2o_c --> adn_c + pi_c
PAPPT3,0.005032784578083316,19188.0,39.8742,481.2134161939299,udcpp_c + ugmda_c --> uagmda_c + ump_c
UAGPT3,0.005032784578083316,2592.0,37.8143,68.54549733830852,uacgam_c + uagmda_c --> h_c + uaagmda_c + udp_c
EX_ttdcea_e,-0.0,,,,ttdcea_e --> 
F6PA_num1,3.8894546216434005,,,,f6p_c --> dha_c + g3p_c
AGMHE,0.0,,,,adphep_DD_c --> adphep_LD_c
GMHEPAT,0.0,,,,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c
EX_h2s_e,-0.0,,,,h2s_e --> 
EX_gthrd_e,0.0,,,,gthrd_e --> 
IDOND,0.0,,,,5dglcn_c + h_c + nadh_c --> idon__L_c + nad_c
IDOND2,0.0,,,,5dglcn_c + h_c + nadph_c --> idon__L_c + nadp_c
GLYCLTDx_num1,0.0,241200.0,70.7902,3407.2512861949817,glx_c + h_c + nadh_c --> glyclt_c + nad_c
HPYRRy_num1,0.0,36000.0,35.343,1018.5892538833714,h_c + hpyr_c + nadph_c --> glyc__R_c + nadp_c
ACODA,0.05357195249461711,92520.0,84.6937,1092.4071093835787,acorn_c + h2o_c --> ac_c + orn_c
ADA,0.0,20010.0,36.397,549.770585487815,adn_c + h2o_c + h_c --> ins_c + nh4_c
DADA,0.0,19080.0,36.397,524.219029040855,dad_2_c + h2o_c + h_c --> din_c + nh4_c
ADD,0.0,221400.0,127.4773,1736.7798031492664,ade_c + h2o_c + h_c --> hxan_c + nh4_c
ADSS,0.05420802344028059,5040.0,94.6888,53.226991999053745,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c
AGDC,0.0,280800.0,163.7945,1714.3432777046849,acgam6p_c + h2o_c --> ac_c + gam6p_c
ASNN_num1,0.0,109440.0,148.5072,736.9339668379713,asn__L_c + h2o_c --> asp__L_c + nh4_c
ASNS2_num1,0.04365833764466222,4788.0,73.3002,65.32042204523316,asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c
ASPCT_num1,0.0,169920.0,309.2843,549.3974314247442,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c
DMPPS,5.0349579412234014e-05,11196.0,69.5483,160.98164872469926,h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c
MCOATA,0.43708868337669454,25208.328659308165,41.0563,613.9941655557897,ACP_c + malcoa_c --> coa_c + malACP_c
IPDPS,0.00038233079906196374,11196.0,69.5483,160.98164872469926,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c
DAPE,0.06718390695463611,241200.0,60.4165,3992.2868752741388,26dap_LL_c --> 26dap__M_c
DHDPRy,0.06718390695463611,,,,23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c
HSK,0.39974903683466734,49680.0,67.2466,738.7734101054923,atp_c + hom__L_c --> adp_c + h_c + phom_c
SDPTA_num1,0.0,48801.739758350544,91.5482,533.0715378166972,akg_c + sl26da_c --> glu__L_c + sl2a6o_c
THRS,0.39974903683466734,5660.4796242741895,47.1133,120.14610787769463,h2o_c + phom_c --> pi_c + thr__L_c
HSST,0.02787537452128189,64800.0,71.4537,906.880959278526,hom__L_c + succoa_c --> coa_c + suchms_c
PPNDH,0.033554010179163866,396.0,86.2217,4.592811322439711,h_c + pphn_c --> co2_c + h2o_c + phpyr_c
DDPA_num1,0.0,96300.0,152.0364,633.4009487201748,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
NMNDA,0.0,11880.0,35.163000000000004,337.8551318146916,h2o_c + nmn_c --> nh4_c + nicrnt_c
NNAM,0.0,5454.0,23.3618,233.45803833608716,h2o_c + ncam_c --> nac_c + nh4_c
P5CD,0.0,5760.0,287.6269,20.025943331447788,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c
SPMDAT1,0.0,2201.4,87.54700000000003,25.145350497447076,accoa_c + spmd_c --> N1aspmd_c + coa_c + h_c
SPMDAT2,0.0,2201.4,87.54700000000003,25.145350497447076,accoa_c + spmd_c --> coa_c + h_c + n8aspmd_c
TDPADGAT,0.0,,,,accoa_c + dtdp4addg_c --> coa_c + dtdp4aaddg_c + h_c
MALS_num1,0.00012116499506036049,98100.0,60.2729,1627.5971456492057,accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
TRE6PP,0.0,37170.0,29.1749,1274.040356607906,h2o_c + tre6p_c --> pi_c + tre_c
EX_met__D_e,-0.0,,,,met__D_e --> 
EX_tartr__L_e,0.0,,,,tartr__L_e --> 
EX_taur_e,0.0,,,,taur_e --> 
EX_maltpt_e,0.0,,,,maltpt_e --> 
EX_glcur_e,-0.0,,,,glcur_e --> 
ADPRDP_num1,0.0,18000.0,42.3058,425.4735757272053,adprib_c + h2o_c --> amp_c + 2.0 h_c + r5p_c
ARAI,0.0,122189.99994,336.4401,363.18500660295854,arab__L_c --> rbl__L_c
M1PD,0.0,244080.0,41.1385,5933.1283347715635,mnl1p_c + nad_c --> f6p_c + h_c + nadh_c
G3PD2,0.0,,,,glyc3p_c + nadp_c --> dhap_c + h_c + nadph_c
GALS3,0.0,2088.0,101.3131,20.609378254144822,h2o_c + melib_c --> gal_c + glc__D_c
FCI,0.0,379.8,389.8559,0.9742061105141668,fuc__L_c --> fcl__L_c
FCLK,0.0,,,,atp_c + fcl__L_c --> adp_c + fc1p_c + h_c
FCLPA_num1,0.0,69480.0,23.2222,2991.964585612044,fc1p_c --> dhap_c + lald__L_c
ACCOAL_num1,0.0,257400.0,72.0927,3570.4031060010243,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c
GALUi,0.0,144000.0,131.7676,1092.8331395578275,g1p_c + h_c + utp_c --> ppi_c + udpg_c
U23GAAT,0.0070474922089527135,82800.0,108.1143,765.8561355898341,3hmrsACP_c + u3hga_c --> ACP_c + h_c + u23ga_c
UAAGDS,0.005032784578083316,11988.0,53.343,224.73426691412183,26dap__M_c + atp_c + uamag_c --> adp_c + h_c + pi_c + ugmd_c
UAMAS,0.005032784578083316,65880.0,107.2507,614.2617250982977,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c
UAMAGS,0.005032784578083316,3596400.0,46.9731,76562.9690184382,atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c
UGLYCH,0.0,198000.0,18.1693,10897.502930767834,h2o_c + 2.0 h_c + urdglyc_c --> co2_c + glx_c + 2.0 nh4_c
OP4ENH,0.0,774000.0,144.4477,5358.34076970419,h2o_c + op4en_c --> 4h2opntn_c
HOPNTAL,0.0,2502.0,36.47,68.60433232794078,4h2opntn_c --> acald_c + pyr_c
3HPPPNH,0.0,,,,3hpppn_c + h_c + nadh_c + o2_c --> dhpppn_c + h2o_c + nad_c
AKGDH,0.0,576000.0,2418.3625,238.1776925502277,akg_c + coa_c + nad_c --> co2_c + nadh_c + succoa_c
HPYRRx_num1,0.0,15480.0,35.343,437.9933791698497,h_c + hpyr_c + nadh_c --> glyc__R_c + nad_c
GLYCDx,0.0,17028.0,309.694,54.983306102152454,glyc_c + nad_c --> dha_c + h_c + nadh_c
ASP1DC,0.00012207056303474573,28854.000000000004,13.8336,2085.791117279667,asp__L_c + h_c --> ala_B_c + co2_c
UGMDDS,0.005032784578083316,3596400.0,47.4466,75798.89812968686,alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c
UHGADA,0.0070474922089527135,1458.0,33.9555,42.938551928259045,h2o_c + u3aga_c --> ac_c + u3hga_c
UAGAAT,0.0070474922089527135,35388.0,92.8784,381.01431549208434,3hmrsACP_c + uacgam_c --> ACP_c + u3aga_c
ATPPRT,0.017158339763871357,6678.0,66.7327,100.07087979356449,atp_c + prpp_c --> ppi_c + prbatp_c
HISTD,0.017158339763871357,5034.5999999999985,92.2196,54.593600492736904,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c
IGPDH,0.017158339763871357,1803124.4305525648,80.555,22383.76799146626,eig3p_c --> h2o_c + imacp_c
PRPPS,0.0,146340.0,34.2179,4276.708973958073,atp_c + r5p_c --> amp_c + h_c + prpp_c
PRATPP,0.017158339763871357,,,,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c
PRMICI,0.017158339763871357,14112.0,26.0323,542.0957810105139,prfp_c --> prlp_c
SERAT,0.04482235471977819,7920000.0,175.8978,45026.14586424617,accoa_c + ser__L_c --> acser_c + coa_c
CYSS_num1,0.04482235471977819,482400.0,65.3276,7384.321481272846,acser_c + h2s_c --> ac_c + cys__L_c + h_c
BPNT,0.04482235471977819,19440.0,27.1755,715.3502235469449,h2o_c + pap_c --> amp_c + pi_c
PAPSR_num1,0.0,788.4,71.5055,11.025725293858514,paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c
ASPK_num1,0.0,20605.73219107617,177.7732,115.91022826318122,asp__L_c + atp_c --> 4pasp_c + adp_c
ASAD,0.0,576000.0,80.0348,7196.869361827605,aspsa_c + nadp_c + pi_c --> 4pasp_c + h_c + nadph_c
DAPDC,0.062151122376552785,42570.0,92.3534,460.94675453204763,26dap__M_c + h_c --> co2_c + lys__L_c
EX_mmet_e,0.0,,,,mmet_e --> 
METAT,0.0001626400083172167,176.4,167.8045,1.0512232985408616,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c
ASCBPL,0.0,,,,ascb6p_c + h2o_c --> 3dhgulnp_c + h_c
ACBIPGT,0.0,6480.0,40.3275,160.68439650362654,adocbip_c + gtp_c + h_c --> agdpcbi_c + ppi_c
ADOCBLS,0.0,2412.0,26.3853,91.41453764027699,agdpcbi_c + rdmbzi_c --> adocbl_c + gmp_c + h_c
ADOCBIK,0.0,795.6,40.3275,19.728473126278594,adocbi_c + atp_c --> adocbip_c + adp_c + h_c
TMPK,4.038833168679212e-05,226.8,35.0704,6.466992107304167,atp_c + thmmp_c --> adp_c + thmpp_c
HPPPNDO,0.0,104400.0,136.7825,763.2555334198454,dhpppn_c + o2_c --> h_c + hkndd_c
