,fluxes,reduced_costs,equ
GLCRAL,0.0,91.91495027409604,5dh4dglc_c --> 2h3oppan_c + pyr_c
KAS14,0.0,-100.15094462856953,acACP_c + h_c + malACP_c --> ACP_c + actACP_c + co2_c
EDTXS1,0.0,-32.08143292174282,ddcaACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4L_c
EDTXS2,0.0,-19.764735778934636,kdo2lipid4L_c + myrsACP_c --> ACP_c + lipa_c
EDTXS3,0.0,-24.954918529191673,hdeACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4p_c
EDTXS4,0.0,-8.335298510091889,kdo2lipid4p_c + myrsACP_c --> ACP_c + lipa_cold_c
EX_tmao_e,-0.0,-2.0,tmao_e --> 
NNDPR,0.0016883375734459971,-428.65251010630334,2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
HACD4,0.26376012977982677,-23.556591312866658,3odcoa_c + h_c + nadh_c --> 3hdcoa_c + nad_c
HACD7,0.20608094482988512,-26.184610307769617,3ohdcoa_c + h_c + nadh_c --> 3hhdcoa_c + nad_c
AACPS1,0.0,178.73704791576904,ACP_c + atp_c + ttdca_c --> amp_c + myrsACP_c + ppi_c
SDPDS,0.27492850506265304,-2.5776186995451553,h2o_c + sl26da_c --> 26dap_LL_c + succ_c
DMSOR1,0.0,21.937894195872484,dmso_c + mql8_c --> dms_c + h2o_c + mqn8_c
DKGLCNR2y,0.0,-43.06193276460723,25dkglcn_c + h_c + nadph_c --> 5dglcn_c + nadp_c
2DGULRy,0.0,-41.02016712231346,2dhguln_c + h_c + nadph_c --> idon__L_c + nadp_c
RZ5PP,0.0,-19.690514459191633,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c
NTD9,0.0,84.46353332365189,gmp_c + h2o_c --> gsn_c + pi_c
NTD10,0.0,329.5074607094547,h2o_c + xmp_c --> pi_c + xtsn_c
ADPT,0.0004987933217427882,-44.33465649712957,ade_c + prpp_c --> amp_c + ppi_c
ADK1,2.1251693509340637,-4.2788916265033095,amp_c + atp_c --> 2.0 adp_c
OCTDPS,0.00016527624182561924,-705.22055073503,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c
EX_26dap__M_e,0.0,659.5935650024993,26dap__M_e --> 
EX_acnam_e,0.0,392.99394581229416,acnam_e --> 
EX_amp_e,0.0,1755.142293291714,amp_e --> 
EX_dha_e,2.475855169747245,-2.0,dha_e --> 
EX_fuc__L_e,-0.0,-2.0,fuc__L_e --> 
EX_glyald_e,0.0,80.48810176399434,glyald_e --> 
AACPS2,0.0,176.5581672902358,ACP_c + atp_c + ttdcea_c --> amp_c + ppi_c + tdeACP_c
AACPS3,0.09459137305704095,-48.27300581912317,ACP_c + atp_c + hdca_c --> amp_c + palmACP_c + ppi_c
AACPS4,0.11148957177284417,-50.64964060550801,ACP_c + atp_c + hdcea_c --> amp_c + hdeACP_c + ppi_c
EX_rmn_e,0.0,-2.0,rmn_e --> 
EX_ttdca_e,0.0,1065.9998642495775,ttdca_e --> 
AMANK,0.0,-18.87658609849086,acmana_c + atp_c --> acmanap_c + adp_c + h_c
EX_glyclt_e,0.0,5.3338312203994995,glyclt_e --> 
EX_g6p_e,0.0,44.69020143185163,g6p_e --> 
EX_2ddglcn_e,0.0,30.251844922158526,2ddglcn_e --> 
EX_galct__D_e,-0.0,-2.0,galct__D_e --> 
EX_idon__L_e,0.0,132.6543164130807,idon__L_e --> 
EX_indole_e,0.0,1191.5145696283932,indole_e --> 
EX_3hcinnm_e,0.0,2.0,3hcinnm_e --> 
EX_acmana_e,0.0,532.4190606269432,acmana_e --> 
EX_galur_e,-0.0,-2.0,galur_e --> 
EX_but_e,0.0,153.67203912924742,but_e --> 
EX_cbl1_e,-0.0,-2.0,cbl1_e --> 
ACNML,0.0,-64.38529891334045,acnam_c --> acmana_c + pyr_c
CAT,0.0,82.04971991670396,2.0 h2o2_c --> 2.0 h2o_c + o2_c
SERASr,0.0,51.10446487367218,atp_c + h_c + ser__L_c --> ppi_c + seramp_c
DMSOR2,0.0,-18.39512289629056,2dmmql8_c + dmso_c --> 2dmmq8_c + dms_c + h2o_c
ACMAMUT,0.0,-17.031581491690304,uacmamu_c + unaga_c --> h_c + udp_c + unagamu_c
DDGALK,0.0,-15.190084002318427,2dh3dgal_c + atp_c --> 2dh3dgal6p_c + adp_c + h_c
AB6PGH,0.0,-15.488629143809906,arbt6p_c + h2o_c --> g6p_c + hqn_c
AMALT1,0.0,-16.778641770712035,malt_c + malttr_c --> glc__D_c + maltttr_c
MLTP2,0.0,28.255787866569136,malthx_c + pi_c --> g1p_c + maltpt_c
PACCOAL,0.0,-26.98813893539773,atp_c + coa_c + pac_c --> amp_c + phaccoa_c + ppi_c
GP4GH,0.0,-33.16405011002871,gp4g_c + h2o_c --> 2.0 gdp_c + 2.0 h_c
ACGAMT,0.0,-87.0375421828503,uacgam_c + udcpp_c --> ump_c + unaga_c
AADDGT,0.0,-3.889753449278942,dtdp4aaddg_c + unagamu_c --> dtdp_c + h_c + unagamuf_c
EX_gbbtn_e,-0.0,-2.0,gbbtn_e --> 
EX_tma_e,0.0,124.74086884129792,tma_e --> 
GMHEPK,0.0,-2.7329434873242917,atp_c + gmhep7p_c --> adp_c + gmhep17bp_c + h_c
EX_malttr_e,-0.0,-2.0,malttr_e --> 
TRE6PS,0.0,392.903961483524,g6p_c + udpg_c --> h_c + tre6p_c + udp_c
UDCPDP,0.020595050259418417,-17.998580504980055,h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c
TREH,0.0,-36.821228272474784,h2o_c + tre_c --> 2.0 glc__D_c
CYTK1,0.1341502044805506,-5.0883755398065205,atp_c + cmp_c --> adp_c + cdp_c
CYTK2,0.0,-12.362508449123197,atp_c + dcmp_c --> adp_c + dcdp_c
GK1,0.1802682051424292,-5.36503373828441,atp_c + gmp_c --> adp_c + gdp_c
HACD1,0.26376012977982677,-23.429725085909013,aacoa_c + h_c + nadh_c --> 3hbcoa_c + nad_c
HACD2,0.26376012977982677,-23.289995217463,3ohcoa_c + h_c + nadh_c --> 3hhcoa_c + nad_c
EX_hdcea_e,0.0,1743.6650837634058,hdcea_e --> 
ACACCT,0.0,-17.05703365860343,acac_c + accoa_c --> aacoa_c + ac_c
BUTCT,0.0,-23.37618758897588,accoa_c + but_c --> ac_c + btcoa_c
2DGULRx,0.0,-36.0971594745552,2dhguln_c + h_c + nadh_c --> idon__L_c + nad_c
G1PTT,0.0,-137.58638559016208,dttp_c + g1p_c + h_c --> dtdpglu_c + ppi_c
TDPGDH,0.0,2467.5629216156008,dtdpglu_c --> dtdp4d6dg_c + h2o_c
UDPGALM,0.0,-2.7109825682801443,udpgal_c --> udpgalfur_c
TDPDRE,0.0,-14.341444336687232,dtdp4d6dg_c --> dtdp4d6dm_c
TDPDRR,0.0,-26.67300355974794,dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c
G3PD6,0.0,63.50235355994581,glyc3p_c + mqn8_c --> dhap_c + mql8_c
ALLTN,0.0,-16.23877288476001,alltn_c + h2o_c --> alltt_c + h_c
UAPGR,0.020595050259418417,-4.636574057134794,h_c + nadph_c + uaccg_c --> nadp_c + uamr_c
NDPK7,0.0,-27.6348925594192,atp_c + dcdp_c --> adp_c + dctp_c
AOBUTDs,0.0,-2.0,2aobut_c + h_c --> aact_c + co2_c
GLYAT,0.0,128.02659523168484,accoa_c + gly_c --> 2aobut_c + coa_c
ADNUC,0.0,-9.69974435702909,adn_c + h2o_c --> ade_c + rib__D_c
GMHEPPA,0.0,-2.8101279378544604,gmhep17bp_c + h2o_c --> gmhep1p_c + pi_c
S7PI,0.0,-29.59422882101888,s7p_c --> gmhep7p_c
TRPS3,0.042129136386070284,-45.26857672513006,3ig3p_c --> g3p_c + indole_c
CRNBTCT,0.0,-47.1778168707679,bbtcoa_c + crn_c --> crncoa_c + gbbtn_c
CRNCBCT,0.0,-46.10505619039759,crn_c + ctbtcoa_c --> crncoa_c + ctbt_c
CRNCDH,0.0,-9.707926255839993,crncoa_c --> ctbtcoa_c + h2o_c
FADRx,1.620070332933645,-2.2594092003382684,fad_c + h_c + nadh_c --> fadh2_c + nad_c
GTPDPK,0.0,-43.252683547313836,atp_c + gtp_c --> amp_c + gdptp_c + h_c
NADN,0.0,-1.9999999999997726,h2o_c + nad_c --> adprib_c + h_c + ncam_c
NDPK2,0.2958051919673349,-12.337486222424673,atp_c + udp_c --> adp_c + utp_c
NDPK3,0.1341502044805506,-16.686228279792772,atp_c + cdp_c --> adp_c + ctp_c
NDPK4,0.019392906473583646,-21.963289247048124,atp_c + dtdp_c --> adp_c + dttp_c
FCLT,0.00016527624182561924,-39.42055784011609,fe2_c + ppp9_c --> 2.0 h_c + pheme_c
HBZOPT,0.00016527624182561924,-39.05406779521286,4hbz_c + octdp_c --> 3ophb_c + ppi_c
PNTK,0.0004995344708103033,-808.7125057241356,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c
DPCOAK,0.0004995344708103033,-107.87083465332398,atp_c + dpcoa_c --> adp_c + coa_c + h_c
HETZK,0.0,-53.078564591298345,4mhetz_c + atp_c --> 4mpetz_c + adp_c + h_c
KDOPS,0.02883959247497083,-515.0623245020723,ara5p_c + h2o_c + pep_c --> kdo8p_c + pi_c
KDOPP,0.02883959247497083,-25.958414925375564,h2o_c + kdo8p_c --> kdo_c + pi_c
AST,0.0,-19.25389985079528,arg__L_c + succoa_c --> coa_c + h_c + sucarg_c
SGDS,0.0,-7.046216876254448,h2o_c + sucglu_c --> glu__L_c + succ_c
CYNTAH,0.0,112.77401238741606,cynt_c + 3.0 h_c + hco3_c --> 2.0 co2_c + nh4_c
GSPMDA,0.0,120.52266446882086,gtspmd_c + h2o_c --> gthrd_c + spmd_c
GSPMDS,0.0,-33.25505304905164,atp_c + gthrd_c + spmd_c --> adp_c + gtspmd_c + h_c + pi_c
GUAD,0.0,234.64237971483044,gua_c + h2o_c + h_c --> nh4_c + xan_c
TMAOR1,0.0,-17.527496170514496,h_c + mql8_c + tmao_c --> h2o_c + mqn8_c + tma_c
TMAOR2,0.0,-22.815567270292078,2dmmql8_c + h_c + tmao_c --> 2dmmq8_c + h2o_c + tma_c
DGK1,0.0,154.6187478423029,atp_c + dgmp_c --> adp_c + dgdp_c
DTMPK,0.019392906473583646,-5.957555637315295,atp_c + dtmp_c --> adp_c + dtdp_c
NDPK1,0.5855181386081827,-13.536122800728435,atp_c + gdp_c --> adp_c + gtp_c
TRDR,0.18342105327124722,-26.260726987183176,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c
PGMT,0.0,-4.0084956791005375,g1p_c --> g6p_c
FRUK,0.0,-13.170911700522659,atp_c + f1p_c --> adp_c + fdp_c + h_c
RHCCE,0.0003320347817842037,-19387.36820647651,rhcys_c --> dhptd_c + hcys__L_c
KG6PDC,0.0,-13.645997173898564,3dhgulnp_c + h_c --> co2_c + xu5p__L_c
X5PL3E,0.0,49.143394554993094,xu5p__L_c --> ru5p__L_c
DOGULNR,0.0,-36.69386223644251,23doguln_c + h_c + nadh_c --> 3dhguln_c + nad_c
BETALDHx,0.0,-98.46532713033639,betald_c + h2o_c + nad_c --> glyb_c + 2.0 h_c + nadh_c
BETALDHy,0.0,-110.49468466166455,betald_c + h2o_c + nadp_c --> glyb_c + 2.0 h_c + nadph_c
MLTG3,0.0,-17.227384954588857,h2o_c + maltpt_c --> glc__D_c + maltttr_c
DKGLCNR1,0.0,-24.832837247039436,25dkglcn_c + h_c + nadph_c --> 2dhguln_c + nadp_c
NADTRHD,0.0,41.062832528491214,nad_c + nadph_c --> nadh_c + nadp_c
FMNRx2,0.0,-16.398095538367976,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c
ACPS1,0.0,-12.859739704204003,apoACP_c + coa_c --> ACP_c + h_c + pap_c
EX_nmn_e,0.0,9697.287891912809,nmn_e --> 
EX_urea_e,-0.0,-2.0,urea_e --> 
GMPS2,0.0,108.30924059962545,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c
AMPN,0.0,340.7775002766184,amp_c + h2o_c --> ade_c + r5p_c
GSNK,0.0,-17.14152273259583,atp_c + gsn_c --> adp_c + gmp_c + h_c
EX_f6p_e,0.0,57.07308216613999,f6p_e --> 
ADCS,0.0004958287254768212,-83.19343625894209,chor_c + gln__L_c --> 4adcho_c + glu__L_c
ADCL,0.0004958287254768212,-42.17232152343206,4adcho_c --> 4abz_c + h_c + pyr_c
DHAPT,0.0,-5.680922079085896,dha_c + pep_c --> dhap_c + pyr_c
EX_lac__D_e,-0.0,-2.0,lac__D_e --> 
UMPK,0.2801832519440147,-8.349447207338642,atp_c + ump_c --> adp_c + udp_c
DDPGALA,0.0,19.495864471139065,2dh3dgal6p_c --> g3p_c + pyr_c
DURIK1,0.0,-21.43781877310829,atp_c + duri_c --> adp_c + dump_c + h_c
UPPRT,0.0,185.5604064747377,prpp_c + ura_c --> ppi_c + ump_c
CTPS2,0.11897295389711898,-67.7581229490487,atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c
NTD1,0.0,82.4800292996011,dump_c + h2o_c --> duri_c + pi_c
NTD7,0.0,279.27318486516754,amp_c + h2o_c --> adn_c + pi_c
PAPPT3,0.020595050259418417,-3.70620633468252,udcpp_c + ugmda_c --> uagmda_c + ump_c
UAGPT3,0.020595050259418417,-8.662585728452541,uacgam_c + uagmda_c --> h_c + uaagmda_c + udp_c
EX_ttdcea_e,0.0,1576.6014501576428,ttdcea_e --> 
F6PA,2.475855169747245,-5.779976754066787,f6p_c --> dha_c + g3p_c
AGMHE,0.0,-51.05907358885679,adphep_DD_c --> adphep_LD_c
GMHEPAT,0.0,5140.140388600479,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c
EX_h2s_e,-0.0,-2.0,h2s_e --> 
EX_gthrd_e,0.0,1268.1594047490269,gthrd_e --> 
IDOND,0.0,-22.413784058304564,5dglcn_c + h_c + nadh_c --> idon__L_c + nad_c
IDOND2,0.0,-8.624606013172993,5dglcn_c + h_c + nadph_c --> idon__L_c + nadp_c
GLYCLTDx,0.0,72.79265771164444,glx_c + h_c + nadh_c --> glyclt_c + nad_c
HPYRRy,0.0,-7.665454186702107,h_c + hpyr_c + nadph_c --> glyc__R_c + nadp_c
ACODA,0.21922596467302047,-11.756947279375765,acorn_c + h2o_c --> ac_c + orn_c
ADA,0.0,84.30855571000025,adn_c + h2o_c + h_c --> ins_c + nh4_c
DADA,0.0,-6.065487069813564,dad_2_c + h2o_c + h_c --> din_c + nh4_c
ADD,0.0,84.16210476584514,ade_c + h2o_c + h_c --> hxan_c + nh4_c
ADSS,0.22182888019450625,-87.94503450887953,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c
AGDC,0.0,-17.641581666610136,acgam6p_c + h2o_c --> ac_c + gam6p_c
ASNN,0.0,124.33750914653866,asn__L_c + h2o_c --> asp__L_c + nh4_c
ASNS2,0.17865768822096253,-13.555479283222695,asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c
ASPCT,0.24516840544711088,-66.01923940519391,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c
DMPPS,0.0,1378.733485189516,h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c
MCOATA,0.0576821495462076,-27.002522938886784,ACP_c + malcoa_c --> coa_c + malACP_c
IPDPS,0.001770605119826914,-244.22788401504022,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c
DAPE,0.27492850506265304,-4.154327184566625,26dap_LL_c --> 26dap__M_c
DHDPRy,0.27492850506265304,-26.6093738821792,23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c
HSK,0.40334518036489325,-4.486685748463174,atp_c + hom__L_c --> adp_c + h_c + phom_c
SDPTA,0.0,65.60634510729787,akg_c + sl26da_c --> glu__L_c + sl2a6o_c
THRS,0.40334518036489325,-37.27923952445485,h2o_c + phom_c --> pi_c + thr__L_c
HSST,0.11407099397140306,-28.752925348031567,hom__L_c + succoa_c --> coa_c + suchms_c
PPNDH,0.13730898180189843,-23.521445844920265,h_c + pphn_c --> co2_c + h2o_c + phpyr_c
DDPA,0.282465991068781,-7.936247371755627,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
NMNDA,0.0,7407.269987813784,h2o_c + nmn_c --> nh4_c + nicrnt_c
NNAM,0.0,-24.135139554414195,h2o_c + ncam_c --> nac_c + nh4_c
P5CD,0.0,161.1384250073648,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c
SPMDAT1,0.0,-31.13484180139021,accoa_c + spmd_c --> N1aspmd_c + coa_c + h_c
SPMDAT2,0.0,-52.54084823319886,accoa_c + spmd_c --> coa_c + h_c + n8aspmd_c
TDPADGAT,0.0,-11.623775593361074,accoa_c + dtdp4addg_c --> coa_c + dtdp4aaddg_c + h_c
MALS,2.1939665130303134,-2.6446249629036345,accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
TRE6PP,0.0,70.59253718402022,h2o_c + tre6p_c --> pi_c + tre_c
EX_met__D_e,0.0,2.0,met__D_e --> 
EX_tartr__L_e,-0.0,-2.0,tartr__L_e --> 
EX_taur_e,0.0,12.78609331839974,taur_e --> 
EX_maltpt_e,0.0,-1.7795862553563744,maltpt_e --> 
EX_glcur_e,-0.0,-2.0,glcur_e --> 
ADPRDP,0.0,7838.853819470667,adprib_c + h2o_c --> amp_c + 2.0 h_c + r5p_c
ARAI,0.0,271.2442117452207,arab__L_c --> rbl__L_c
M1PD,0.0,-22.71516269762043,mnl1p_c + nad_c --> f6p_c + h_c + nadh_c
G3PD2,0.0,26.236712368103483,glyc3p_c + nadp_c --> dhap_c + h_c + nadph_c
GALS3,0.0,-41.99577000611041,h2o_c + melib_c --> gal_c + glc__D_c
FCI,0.0,177.65657696779908,fuc__L_c --> fcl__L_c
FCLK,0.0,-10.261742660024119,atp_c + fcl__L_c --> adp_c + fc1p_c + h_c
FCLPA,0.0,37.530048318082535,fc1p_c --> dhap_c + lald__L_c
ACCOAL,0.0,129.95694270152717,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c
GALUi,0.0,-133.44326071404248,g1p_c + h_c + utp_c --> ppi_c + udpg_c
U23GAAT,0.028839592474970834,-10.99530992071277,3hmrsACP_c + u3hga_c --> ACP_c + h_c + u23ga_c
UAAGDS,0.020595050259418417,-21.972085052539796,26dap__M_c + atp_c + uamag_c --> adp_c + h_c + pi_c + ugmd_c
UAMAS,0.020595050259418417,-24.946055050615314,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c
UAMAGS,0.020595050259418417,-6.851621585727344,atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c
UGLYCH,0.0,-4.143140985764916,h2o_c + 2.0 h_c + urdglyc_c --> co2_c + glx_c + 2.0 nh4_c
OP4ENH,0.0,-61.51038391497374,h2o_c + op4en_c --> 4h2opntn_c
HOPNTAL,0.0,-9.72988117622841,4h2opntn_c --> acald_c + pyr_c
3HPPPNH,0.0,-42.55349561662317,3hpppn_c + h_c + nadh_c + o2_c --> dhpppn_c + h2o_c + nad_c
AKGDH,3.3158629014036123,-15.09640579871484,akg_c + coa_c + nad_c --> co2_c + nadh_c + succoa_c
HPYRRx,0.0,-18.725975774665315,h_c + hpyr_c + nadh_c --> glyc__R_c + nad_c
GLYCDx,0.0,305.5354029215306,glyc_c + nad_c --> dha_c + h_c + nadh_c
ASP1DC,0.0004995344708103033,-593.9314096136234,asp__L_c + h_c --> ala_B_c + co2_c
UGMDDS,0.020595050259418417,-10.88222311490847,alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c
UHGADA,0.028839592474970834,-6.843140001517895,h2o_c + u3aga_c --> ac_c + u3hga_c
UAGAAT,0.028839592474970834,-59.072693206754366,3hmrsACP_c + uacgam_c --> ACP_c + u3aga_c
ATPPRT,0.07021498026042833,-92.85558807055781,atp_c + prpp_c --> ppi_c + prbatp_c
HISTD,0.07021498026042833,-91.10412152135393,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c
IGPDH,0.07021498026042833,-65.49577520605828,eig3p_c --> h2o_c + imacp_c
PRPPS,0.8720152394495604,-14.811486250524474,atp_c + r5p_c --> amp_c + h_c + prpp_c
PRATPP,0.07021498026042833,-5.098136152235611,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c
PRMICI,0.07021498026042833,-9.797378524715214,prfp_c --> prlp_c
SERAT,0.18342105327124722,-15.864774845276003,accoa_c + ser__L_c --> acser_c + coa_c
CYSS,0.18342105327124722,-16.81914785198356,acser_c + h2s_c --> ac_c + cys__L_c + h_c
BPNT,0.18342105327124722,-5.699919943906252,h2o_c + pap_c --> amp_c + pi_c
PAPSR,0.18342105327124722,-24.173604980115357,paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c
ASPK,0.7923446793989493,-3.65772177946522,asp__L_c + atp_c --> 4pasp_c + adp_c
ASAD,0.0,106.95014964536911,aspsa_c + nadp_c + pi_c --> 4pasp_c + h_c + nadph_c
DAPDC,0.2543334548032346,-8.915588482910039,26dap__M_c + h_c --> co2_c + lys__L_c
EX_mmet_e,0.0,2191.2476194105757,mmet_e --> 
METAT,0.0006655518617013725,-83772.01653104367,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c
ASCBPL,0.0,17.845875017117436,ascb6p_c + h2o_c --> 3dhgulnp_c + h_c
ACBIPGT,0.0,-48.360800902948995,adocbip_c + gtp_c + h_c --> agdpcbi_c + ppi_c
ADOCBLS,0.0,2759.989569342366,agdpcbi_c + rdmbzi_c --> adocbl_c + gmp_c + h_c
ADOCBIK,0.0,-48.642501580030284,adocbi_c + atp_c --> adocbip_c + adp_c + h_c
TMPK,0.00016527624182561924,-458.71882105778786,atp_c + thmmp_c --> adp_c + thmpp_c
HPPPNDO,0.0,-43.55638910831931,dhpppn_c + o2_c --> h_c + hkndd_c
DHCINDO,0.0,-77.65414562084833,dhcinnm_c + o2_c --> h_c + hkntd_c
HKNDDH,0.0,264.68059404487826,h2o_c + hkndd_c --> h_c + op4en_c + succ_c
HKNTDH,0.0,-39.580753538705125,h2o_c + hkntd_c --> fum_c + h_c + op4en_c
GLYCK2,0.0,1.9995741312452102,atp_c + glyc__R_c --> 2pg_c + adp_c + h_c
ENTCS,0.0,-25.280879417360666,3.0 23dhba_c + 3.0 seramp_c --> 6.0 amp_c + enter_c + 9.0 h_c
SULR,0.18342105327124722,-120.39447762925332,5.0 h_c + 3.0 nadph_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nadp_c
MANPGH,0.0,-15.373992021228133,h2o_c + man6pglyc_c --> glyc__R_c + man6p_c
URDGLYCD,0.0,62.53507541438077,nad_c + urdglyc_c --> h_c + nadh_c + oxur_c
CBMKr,0.46439437012013135,-11.209843192667947,atp_c + co2_c + nh4_c --> adp_c + cbp_c + 2.0 h_c
AMANAPEr,0.0,12.891516741081542,acmanap_c --> acgam6p_c
ACM6PH,0.0,-54.148282934794494,acmum6p_c + h2o_c --> acgam6p_c + lac__D_c
NNATr,0.0016883375734459971,-19.49217926151732,atp_c + h_c + nicrnt_c --> dnad_c + ppi_c
CYTDH,0.0,-16.37255950414376,cytd_c + h2o_c --> csn_c + rib__D_c
PSERT,1.2326643043925263,-30.713344413876612,3php_c + glu__L_c --> akg_c + pser__L_c
AIRC2,0.3318821050765071,-3.5350040808056065,air_c + atp_c + hco3_c --> 5caiz_c + adp_c + h_c + pi_c
GAPD,12.052744289190741,-3.827033180230927,g3p_c + nad_c + pi_c --> 13dpg_c + h_c + nadh_c
HEX1,0.0,26.61734313262486,atp_c + glc__D_c --> adp_c + g6p_c + h_c
GND,1.2861797138869666,-16.018059281070165,6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c
TAUDO,0.0,-150.35647043353362,akg_c + o2_c + taur_c --> aacald_c + co2_c + h_c + so3_c + succ_c
DM_amob_c,1.4822981329651949e-06,-2.0,amob_c --> 
ME2,0.0,22.60014317529346,mal__L_c + nadp_c --> co2_c + nadph_c + pyr_c
ARGSL,0.21922596467302047,-15.701353899702212,argsuc_c --> arg__L_c + fum_c
CBPS,0.0,455.5952018915714,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c
GLU5K,0.16383470689131058,-20.71736264744999,atp_c + glu__L_c --> adp_c + glu5p_c
IPPS,0.33391063007147115,-19.16207428267944,3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c
EX_mg2_e,0.0,2.0,mg2_e --> 
ACOATA,0.0,156.1211889968689,ACP_c + accoa_c --> acACP_c + coa_c
MLTG2,0.0,-15.351201568426374,h2o_c + maltttr_c --> glc__D_c + malttr_c
MLTG1,0.0,-13.522131375212023,h2o_c + malttr_c --> glc__D_c + malt_c
AMALT3,0.0,6.898436941293738,malt_c + maltpt_c --> glc__D_c + malthx_c
MLTP3,0.0,55.162483336567746,malthp_c + pi_c --> g1p_c + malthx_c
SPODM,0.0,-12.629280961688288,2.0 h_c + 2.0 o2s_c --> h2o2_c + o2_c
AHCYSNS,0.0003320347817842037,-4865.055469475166,ahcys_c + h2o_c --> ade_c + rhcys_c
TMK,0.0,-39.556158761290135,atp_c + thm_c --> adp_c + h_c + thmmp_c
NTPP4,0.0,119.88643838636918,ctp_c + h2o_c --> cmp_c + h_c + ppi_c
NTPP3,0.0,142.55774790828065,dctp_c + h2o_c --> dcmp_c + h_c + ppi_c
NTPP6,0.0,133.82934454631265,atp_c + h2o_c --> amp_c + h_c + ppi_c
NTPP7,0.0,133.74598304988535,dttp_c + h2o_c --> dtmp_c + h_c + ppi_c
NTPP8,0.0,149.46353066024403,h2o_c + utp_c --> h_c + ppi_c + ump_c
P5CR,0.16383470689131058,-28.34392584834586,1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c
CYANST,0.0,-2.785378623763778,cyan_c + tsul_c --> h_c + so3_c + tcynt_c
DHPPDA2,0.0003305524836512263,-757.142096216669,25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c
G5SADs,0.16383470689131058,-2.0,glu5sa_c --> 1pyr5c_c + h2o_c + h_c
GMAND,0.0,-51.42156683569806,gdpmann_c --> gdpddman_c + h2o_c
PPCSCT,0.0,-38.85496417460672,ppcoa_c + succ_c --> ppa_c + succoa_c
CYTD,0.0,289.7156838346124,cytd_c + h2o_c + h_c --> nh4_c + uri_c
DCYTD,0.0,-13.565970426457909,dcyt_c + h2o_c + h_c --> duri_c + nh4_c
DBTS,1.4822981329651949e-06,-289217.2126721293,atp_c + co2_c + dann_c --> adp_c + dtbt_c + 3.0 h_c + pi_c
DCTPD,0.0,343.0257544804578,dctp_c + h2o_c + h_c --> dutp_c + nh4_c
DHDPS,0.27492850506265304,-36.05853102136729,aspsa_c + pyr_c --> 23dhdp_c + 2.0 h2o_c + h_c
G1PACT,0.07002969299380767,-29.625475086236406,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c
GART,0.0,1053.9150118774342,atp_c + for_c + gar_c --> adp_c + fgam_c + h_c + pi_c
CSND,0.0,491.44586417713504,csn_c + h2o_c + h_c --> nh4_c + ura_c
GF6PTA,0.07002969299380767,-184.14943365234538,f6p_c + gln__L_c --> gam6p_c + glu__L_c
H2SO,0.0,695.2002101281523,h2s_c + 2.0 o2_c --> 2.0 h_c + so4_c
