,fluxes,kcat,MW,kcat_MW,source,equ
ECOAH1_num1,0.0,3345870.0,77.0713,43412.65814901267,,3hbcoa_c --> b2coa_c + h2o_c
ECOAH2_num1,0.0,4002840.0000000005,77.0713,51936.84289742097,,3hhcoa_c --> h2o_c + hx2coa_c
ECOAH3_num1,0.0,4002840.0000000005,77.0713,51936.84289742097,,3hocoa_c --> h2o_c + oc2coa_c
UGLT,0.0,1062332.3076923077,79.2904,13397.99405340757,,gal1p_c + udpg_c --> g1p_c + udpgal_c
DXPS,0.0023623209218349983,21076.36363636364,135.2323,155.85302946384581,,g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c
CDPMEK,0.001990682427606319,,,,,4c2me_c + atp_c --> 2p4c2me_c + adp_c + h_c
MECDPS,0.001990682427606319,8400.0,50.692,165.70662037402354,,2p4c2me_c --> 2mecdp_c + cmp_c
DDGLK,0.0,55241.99999999999,33.962,1626.5826511983985,,2ddglcn_c + atp_c --> 2ddg6p_c + adp_c + h_c
XYLI2,0.0,72319.55294117646,198.9657,363.47748853785583,,glc__D_c --> fru_c
PMANM,0.0,89293.84615384617,50.462,1769.526498233248,,man1p_c --> man6p_c
ICL,0.0,347321.4545454546,190.084,1827.1998408359173,,icit_c --> glx_c + succ_c
GLYCL,0.0,537702.9939851547,364.0834,1476.8676462182968,,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c
CMPN,0.0,,,,,cmp_c + h2o_c --> csn_c + r5p_c
HCYSMT,0.0,899817.75,33.4224,26922.595325290826,,amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c
UDPG4E,0.0,1635710.9596363637,74.5293,21947.220215893125,,udpg_c --> udpgal_c
LACZ,0.0,1911960.0,465.9259,4103.570975556413,,h2o_c + lcts_c --> gal_c + glc__D_c
TRE6PH,0.0,55198.28571428573,63.8369,864.6767890402842,,h2o_c + tre6p_c --> g6p_c + glc__D_c
XYLI1,0.0,87497.75172413794,198.9657,439.762992938672,,xyl__D_c --> xylu__D_c
PPC,2.4662938733916855,263609.7108630981,396.2457,665.2683192854789,,co2_c + h2o_c + pep_c --> h_c + oaa_c + pi_c
ALDD4,0.0,,,,,btal_c + h2o_c + nad_c --> but_c + 2.0 h_c + nadh_c
G3PT_num1,0.0,410860.0,30.4125,13509.576654336208,,glyc3p_c + h2o_c --> glyc_c + pi_c
CINNDO,0.0,,,,,cinnm_c + h_c + nadh_c + o2_c --> cenchddd_c + nad_c
DHPPD,0.0,,,,,cechddd_c + nad_c --> dhpppn_c + h_c + nadh_c
DHCIND,0.0,,,,,cenchddd_c + nad_c --> dhcinnm_c + h_c + nadh_c
CITL,0.0,,,,,cit_c --> ac_c + oaa_c
GOFUCR,0.0,2700.0,72.2814,37.35400808506753,,gdpofuc_c + h_c + nadph_c --> gdpfuc_c + nadp_c
PYDXK_num1,0.0,25358.08695652174,61.694,411.0300346309487,,atp_c + pydx_c --> adp_c + h_c + pydx5p_c
GTPCII2,0.00037163849422868546,289966.04,43.6714,6639.723938321189,,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c
URIC,0.0,,,,,2.0 h2o_c + o2_c + urate_c --> alltn_c + co2_c + h2o2_c
SADT2,0.20621936732893117,20816.866597151307,350.9829,59.31020171396189,,atp_c + gtp_c + h2o_c + so4_c --> aps_c + gdp_c + pi_c + ppi_c
LCARS,0.0,,,,,h_c + lald__L_c + nadh_c --> 12ppd__S_c + nad_c
ALCD19_num1,0.0,18144.88357908632,141.5167,128.21726042994445,,glyald_c + h_c + nadh_c --> glyc_c + nad_c
RMPA,0.0,59904.0,120.5806,496.79633373859474,,rml1p_c --> dhap_c + lald__L_c
SBTPD,0.0,,,,,nad_c + sbt6p_c --> f6p_c + h_c + nadh_c
PFK_2,0.0,375752.2009318254,139.3667,2696.1404763966243,,atp_c + tag6p__D_c --> adp_c + h_c + tagdp__D_c
GLTPD,0.0,,,,,galt1p_c + nad_c --> h_c + nadh_c + tag6p__D_c
TGBPA_num1,0.0,26584.500002985,172.3651,154.2336586871994,,tagdp__D_c --> dhap_c + g3p_c
MANAO,0.0,,,,,mana_c + nad_c --> fruur_c + h_c + nadh_c
TAGURr,0.0,,,,,altrn_c + nad_c --> h_c + nadh_c + tagur_c
PGLYCP,0.0,154725.75,27.3888,5649.2343585699255,,2pglyc_c + h2o_c --> glyclt_c + pi_c
GLXCL,0.0,68040.0,129.4621,525.5592177169998,,2.0 glx_c + h_c --> 2h3oppan_c + co2_c
TARTD,0.0,,,,,tartr__L_c --> h2o_c + oaa_c
GLCRAL,0.0,431236.8,164.3028,2624.646688918265,,5dh4dglc_c --> 2h3oppan_c + pyr_c
KAS14_num1,0.0,4990.437771663443,85.2257,58.55555039927442,,acACP_c + h_c + malACP_c --> ACP_c + actACP_c + co2_c
EDTXS1,0.0,471600.0,35.4064,13319.625830358356,,ddcaACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4L_c
EDTXS2,0.0,,,,,kdo2lipid4L_c + myrsACP_c --> ACP_c + lipa_c
EDTXS3,0.0,,,,,hdeACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4p_c
EDTXS4,0.0,,,,,kdo2lipid4p_c + myrsACP_c --> ACP_c + lipa_cold_c
EX_tmao_e,-0.0,,,,,tmao_e --> 
NNDPR,0.0018981894391219,1443067.2,65.5233,22023.725911240734,,2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
HACD4_num1,0.0,4965491.502439024,159.1859,31193.035956319145,,3odcoa_c + h_c + nadh_c --> 3hdcoa_c + nad_c
HACD7_num1,0.0,4965491.502439024,77.0713,64427.24467394509,,3ohdcoa_c + h_c + nadh_c --> 3hhdcoa_c + nad_c
AACPS1,0.0,57.6,89.3385,0.6447388304034655,,ACP_c + atp_c + ttdca_c --> amp_c + myrsACP_c + ppi_c
SDPDS,0.3091007349677952,646888.4767779601,82.5371,7837.547924242071,,h2o_c + sl26da_c --> 26dap_LL_c + succ_c
DMSOR1_num1,0.0,,,,,dmso_c + mql8_c --> dms_c + h2o_c + mqn8_c
DKGLCNR2y,0.0,160020.0,70.7902,2260.4823831547305,,25dkglcn_c + h_c + nadph_c --> 5dglcn_c + nadp_c
2DGULRy,0.0,,,,,2dhguln_c + h_c + nadph_c --> idon__L_c + nadp_c
RZ5PP,0.0,,,,,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c
NTD9_num1,0.0,347934.6,20.2552,17177.544531774558,,gmp_c + h2o_c --> gsn_c + pi_c
NTD10,0.0,347934.6,26.9001,12934.323664224297,,h2o_c + xmp_c --> pi_c + xtsn_c
ADPT,0.0,31931.18666666667,39.7172,803.963689954646,,ade_c + prpp_c --> amp_c + ppi_c
ADK1,0.0,106886.14702108096,23.5857,4531.820001996166,,amp_c + atp_c --> 2.0 adp_c
OCTDPS,0.0001858192471143657,2412.0,70.4332,34.24521390480625,,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c
EX_26dap__M_e,0.0,,,,,26dap__M_e --> 
EX_acnam_e,0.0,,,,,acnam_e --> 
EX_amp_e,0.0,,,,,amp_e --> 
EX_dha_e,0.0,,,,,dha_e --> 
EX_fuc__L_e,-0.0,,,,,fuc__L_e --> 
EX_glyald_e,0.0,,,,,glyald_e --> 
AACPS2,0.0,57.6,89.3385,0.6447388304034655,,ACP_c + atp_c + ttdcea_c --> amp_c + ppi_c + tdeACP_c
AACPS3,0.0,57.6,89.3385,0.6447388304034655,,ACP_c + atp_c + hdca_c --> amp_c + palmACP_c + ppi_c
AACPS4,0.0,,,,,ACP_c + atp_c + hdcea_c --> amp_c + hdeACP_c + ppi_c
EX_rmn_e,0.0,,,,,rmn_e --> 
EX_ttdca_e,-0.0,,,,,ttdca_e --> 
AMANK,0.0,146080.0,29.6435,4927.893130028506,,acmana_c + atp_c --> acmanap_c + adp_c + h_c
EX_glyclt_e,0.0,,,,,glyclt_e --> 
EX_g6p_e,0.0,,,,,g6p_e --> 
EX_2ddglcn_e,0.0,,,,,2ddglcn_e --> 
EX_galct__D_e,0.0,,,,,galct__D_e --> 
EX_idon__L_e,0.0,,,,,idon__L_e --> 
EX_indole_e,0.0,,,,,indole_e --> 
EX_3hcinnm_e,0.0,,,,,3hcinnm_e --> 
EX_acmana_e,0.0,,,,,acmana_e --> 
EX_galur_e,0.0,,,,,galur_e --> 
EX_but_e,0.0,,,,,but_e --> 
EX_cbl1_e,0.0,,,,,cbl1_e --> 
ACNML,0.0,35818.8,130.3723,274.74241077284057,,acnam_c --> acmana_c + pyr_c
CAT_num1,0.0,16882933.333333332,336.6462,50150.37547827164,,2.0 h2o2_c --> 2.0 h2o_c + o2_c
SERASr,0.0,,,,,atp_c + h_c + ser__L_c --> ppi_c + seramp_c
DMSOR2,0.0,,,,,2dmmql8_c + dmso_c --> 2dmmq8_c + dms_c + h2o_c
ACMAMUT,0.0,,,,,uacmamu_c + unaga_c --> h_c + udp_c + unagamu_c
DDGALK,0.0,67500.0,31.3732,2151.517856004488,,2dh3dgal_c + atp_c --> 2dh3dgal6p_c + adp_c + h_c
AB6PGH_num1,0.0,91298.0347826087,53.1607,1717.3971520805535,,arbt6p_c + h2o_c --> g6p_c + hqn_c
AMALT1,0.0,466469.1692307692,78.5026,5942.085602652261,,malt_c + malttr_c --> glc__D_c + maltttr_c
MLTP2,0.0,177517.96085106386,181.0425,980.531979237272,,malthx_c + pi_c --> g1p_c + maltpt_c
PACCOAL,0.0,114545.45454545454,48.9523,2339.940197814087,,atp_c + coa_c + pac_c --> amp_c + phaccoa_c + ppi_c
GP4GH,0.0,,,,,gp4g_c + h2o_c --> 2.0 gdp_c + 2.0 h_c
ACGAMT,0.0,,,,,uacgam_c + udcpp_c --> ump_c + unaga_c
AADDGT,0.0,,,,,dtdp4aaddg_c + unagamu_c --> dtdp_c + h_c + unagamuf_c
EX_gbbtn_e,-0.0,,,,,gbbtn_e --> 
EX_tma_e,0.0,,,,,tma_e --> 
GMHEPK,0.0,,,,,atp_c + gmhep7p_c --> adp_c + gmhep17bp_c + h_c
EX_malttr_e,0.0,,,,,malttr_e --> 
TRE6PS,0.0,734256.0,53.6105,13696.122960987119,,g6p_c + udpg_c --> h_c + tre6p_c + udp_c
UDCPDP_num1,0.0,,,,,h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c
TREH,0.0,1125766.8,63.6959,17674.085773181632,,h2o_c + tre_c --> 2.0 glc__D_c
CYTK1,0.15082439993469643,544525.2000000001,24.746,22004.574476683105,,atp_c + cmp_c --> adp_c + cdp_c
CYTK2,0.0,183744.0,24.746,7425.200032328457,,atp_c + dcmp_c --> adp_c + dcdp_c
GK1,0.20267463604092983,1190597.1454535902,47.1848,25232.641559434185,,atp_c + gmp_c --> adp_c + gdp_c
HACD1_num1,0.0,8698746.685714286,159.1859,54645.20843689224,,aacoa_c + h_c + nadh_c --> 3hbcoa_c + nad_c
HACD2_num1,0.0,4965491.502439024,159.1859,31193.035956319145,,3ohcoa_c + h_c + nadh_c --> 3hhcoa_c + nad_c
EX_hdcea_e,0.0,,,,,hdcea_e --> 
ACACCT_num1,0.0,1044000.0,92.9707,11229.344298795213,,acac_c + accoa_c --> aacoa_c + ac_c
BUTCT,0.0,1044000.0,92.9707,11229.344298795213,,accoa_c + but_c --> ac_c + btcoa_c
2DGULRx,0.0,,,,,2dhguln_c + h_c + nadh_c --> idon__L_c + nad_c
G1PTT_num1,0.0,17419.89,130.7727,133.20738961572255,,dttp_c + g1p_c + h_c --> dtdpglu_c + ppi_c
TDPGDH_num1,0.0,340896.96,39.7534,8575.29066696182,,dtdpglu_c --> dtdp4d6dg_c + h2o_c
UDPGALM,0.0,49496.088,42.9653,1152.0014523347909,,udpgal_c --> udpgalfur_c
TDPDRE,0.0,498055.95,21.2698,23416.1087551364,,dtdp4d6dg_c --> dtdp4d6dm_c
TDPDRR,0.0,115920.0,32.6937,3545.637232861377,,dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c
G3PD6,0.0,,,,,glyc3p_c + mqn8_c --> dhap_c + mql8_c
ALLTN,0.0,2533727.4545333455,198.4043,12770.526921711604,,alltn_c + h2o_c --> alltt_c + h_c
UAPGR,0.023154911384813258,107818.71403464668,37.8506,2848.533815438769,,h_c + nadph_c + uaccg_c --> nadp_c + uamr_c
NDPK7_num1,0.0,664696.5400810477,23.5857,28182.184123475137,,atp_c + dcdp_c --> adp_c + dctp_c
AOBUTDs,0.0,,,,,2aobut_c + h_c --> aact_c + co2_c
GLYAT,0.0,645.72,86.2331,7.488075924442008,,accoa_c + gly_c --> 2aobut_c + coa_c
ADNUC,0.0,9428.530909090909,32.5604,289.5704877425004,,adn_c + h2o_c --> ade_c + rib__D_c
GMHEPPA,0.0,,,,,gmhep17bp_c + h2o_c --> gmhep1p_c + pi_c
S7PI,0.0,40848.0,83.258,490.6195200461217,,s7p_c --> gmhep7p_c
TRPS3,0.0473655760704959,83719.34608298421,143.4127,583.765218024514,,3ig3p_c --> g3p_c + indole_c
CRNBTCT,0.0,,,,,bbtcoa_c + crn_c --> crncoa_c + gbbtn_c
CRNCBCT,0.0,,,,,crn_c + ctbtcoa_c --> crncoa_c + ctbt_c
CRNCDH,0.0,,,,,crncoa_c --> ctbtcoa_c + h2o_c
FADRx,0.0006716157541442172,292201.2,26.2417,11134.995065106299,,fad_c + h_c + nadh_c --> fadh2_c + nad_c
GTPDPK,0.0,42181.41176470588,83.8746,502.910437304093,,atp_c + gtp_c --> amp_c + gdptp_c + h_c
NADN,0.0,,,,,h2o_c + nad_c --> adprib_c + h_c + ncam_c
NDPK2_num1,0.35437563619071316,664696.5400810477,23.5857,28182.184123475137,,atp_c + udp_c --> adp_c + utp_c
NDPK3_num1,0.0,664696.5400810477,61.853,10746.391283867357,,atp_c + cdp_c --> adp_c + ctp_c
NDPK4_num1,0.021803347174860502,664696.5400810477,23.5857,28182.184123475137,,atp_c + dtdp_c --> adp_c + dttp_c
FCLT_num1,0.00018581924711434276,1002.52575,33.0519,30.331864431394266,,fe2_c + ppp9_c --> 2.0 h_c + pheme_c
HBZOPT,0.00018581924711434276,,,,,4hbz_c + octdp_c --> 3ophb_c + ppi_c
PNTK,0.0005616240921746396,99922.5391304348,72.7186,1374.0987743223163,,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c
DPCOAK,0.0005616240921746396,25492.44,22.6214,1126.9169901067132,,atp_c + dpcoa_c --> adp_c + coa_c + h_c
HETZK,0.0,,,,,4mhetz_c + atp_c --> 4mpetz_c + adp_c + h_c
KDOPS,0.032424208716203176,55375.2,123.3294,449.0024276449897,,ara5p_c + h2o_c + pep_c --> kdo8p_c + pi_c
KDOPP,0.032424208716203176,2125.8,79.9875,26.576652601969066,,h2o_c + kdo8p_c --> kdo_c + pi_c
AST,0.0,,,,,arg__L_c + succoa_c --> coa_c + h_c + sucarg_c
SGDS,0.0,,,,,h2o_c + sucglu_c --> glu__L_c + succ_c
CYNTAH,0.0,,,,,cynt_c + 3.0 h_c + hco3_c --> 2.0 co2_c + nh4_c
GSPMDA,0.0,12959.999999999998,141.0622,91.87436464198065,,gtspmd_c + h2o_c --> gthrd_c + spmd_c
GSPMDS,0.0,12886.105263157895,141.0622,91.3505195804255,,atp_c + gthrd_c + spmd_c --> adp_c + gtspmd_c + h_c + pi_c
GUAD,0.0,495432.0,50.2436,9860.599160888152,,gua_c + h2o_c + h_c --> nh4_c + xan_c
TMAOR1_num1,0.0,,,,,h_c + mql8_c + tmao_c --> h2o_c + mqn8_c + tma_c
TMAOR2,0.0,,,,,2dmmql8_c + h_c + tmao_c --> 2dmmq8_c + h2o_c + tma_c
DGK1,0.0,970227.4303023936,47.1848,20562.28764988712,,atp_c + dgmp_c --> adp_c + dgdp_c
DTMPK,0.021803347174860502,28589.878186788348,23.7828,1202.1241479888133,,atp_c + dtmp_c --> adp_c + dtdp_c
NDPK1_num1,1.7706657728613637,664696.5400810477,23.5857,28182.184123475137,,atp_c + gdp_c --> adp_c + gtp_c
TRDR_num1,0.0,58238.22221333332,81.0518,718.5308927541811,,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c
PGMT_num1,0.0,207523.2,58.3602,3555.9028241849755,,g1p_c --> g6p_c
FRUK,0.0,,,,,atp_c + f1p_c --> adp_c + fdp_c + h_c
RHCCE,0.0003733050345616149,716.4000000000003,19.416,36.89740420271941,,rhcys_c --> dhptd_c + hcys__L_c
KG6PDC_num1,0.0,162900.0,47.1556,3454.520778020001,,3dhgulnp_c + h_c --> co2_c + xu5p__L_c
X5PL3E_num1,0.0,,,,,xu5p__L_c --> ru5p__L_c
DOGULNR,0.0,,,,,23doguln_c + h_c + nadh_c --> 3dhguln_c + nad_c
BETALDHx,0.0,289208.5714285714,211.6421,1366.498307418852,,betald_c + h2o_c + nad_c --> glyb_c + 2.0 h_c + nadh_c
BETALDHy,0.0,289208.5714285714,211.6421,1366.498307418852,,betald_c + h2o_c + nadp_c --> glyb_c + 2.0 h_c + nadph_c
MLTG3,0.0,549960.036,69.0402,7965.7943632840015,,h2o_c + maltpt_c --> glc__D_c + maltttr_c
DKGLCNR1_num1,0.0,,,,,25dkglcn_c + h_c + nadph_c --> 2dhguln_c + nadp_c
NADTRHD,0.0,548539.2000000001,412.4784,1329.861636391142,,nad_c + nadph_c --> nadh_c + nadp_c
FMNRx2_num1,0.0,83016.0,42.5061,1953.037328759872,,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c
ACPS1_num1,0.0,1486.4571428571426,28.1042,52.890925301454686,,apoACP_c + coa_c --> ACP_c + h_c + pap_c
EX_nmn_e,0.0,,,,,nmn_e --> 
EX_urea_e,-0.0,,,,,urea_e --> 
GMPS2,0.0,21729.293808711693,117.3571,185.1553404839732,,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c
AMPN,0.0,148800.0,323.9654,459.30830885026603,,amp_c + h2o_c --> ade_c + r5p_c
GSNK,0.0,,,,,atp_c + gsn_c --> adp_c + gmp_c + h_c
EX_f6p_e,0.0,,,,,f6p_e --> 
ADCS,0.0005574577413429527,1786.6191272727274,71.7406,24.90387768254973,,chor_c + gln__L_c --> 4adcho_c + glu__L_c
ADCL_num1,0.0005574577413429527,,,,,4adcho_c --> 4abz_c + h_c + pyr_c
DHAPT,0.0,9074.999999999998,360.8301,25.150340839081878,,dha_c + pep_c --> dhap_c + pyr_c
EX_lac__D_e,0.0,,,,,lac__D_e --> 
UMPK_num1,0.3150086204477983,595658.6205079978,24.746,24070.905217327967,,atp_c + ump_c --> adp_c + udp_c
DDPGALA,0.0,48681.6,21.3903,2275.8727086576623,,2dh3dgal6p_c --> g3p_c + pyr_c
DURIK1,0.0,8515.8,23.4563,363.0495858255565,,atp_c + duri_c --> adp_c + dump_c + h_c
UPPRT,0.0,7702.92,67.59899999999999,113.95020636399948,,prpp_c + ura_c --> ppi_c + ump_c
CTPS2,0.13376069346650166,16891.995410954903,241.4938,69.94794653508663,,atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c
NTD1_num1,0.0,290100.0,45.4156,6387.672958190577,,dump_c + h2o_c --> duri_c + pi_c
NTD7_num1,0.0,347934.6,25.3985,13699.02159576353,,amp_c + h2o_c --> adn_c + pi_c
PAPPT3,0.023154911384813258,734587.2,39.8742,18422.619137186448,,udcpp_c + ugmda_c --> uagmda_c + ump_c
UAGPT3,0.023154911384813258,7916.0,37.8143,209.33879511190207,,uacgam_c + uagmda_c --> h_c + uaagmda_c + udp_c
EX_ttdcea_e,0.0,,,,,ttdcea_e --> 
F6PA_num1,0.0,,,,,f6p_c --> dha_c + g3p_c
AGMHE,0.0,,,,,adphep_DD_c --> adphep_LD_c
GMHEPAT,0.0,,,,,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c
EX_h2s_e,0.0,,,,,h2s_e --> 
EX_gthrd_e,0.0,,,,,gthrd_e --> 
IDOND,0.0,,,,,5dglcn_c + h_c + nadh_c --> idon__L_c + nad_c
IDOND2,0.0,,,,,5dglcn_c + h_c + nadph_c --> idon__L_c + nadp_c
GLYCLTDx_num1,0.0,431185812.0,70.7902,6091038.194552354,,glx_c + h_c + nadh_c --> glyclt_c + nad_c
HPYRRy_num1,0.0,69938682.35294117,35.343,1978855.28542968,,h_c + hpyr_c + nadph_c --> glyc__R_c + nadp_c
ACODA,0.2464746490692631,1805264.816994653,84.6937,21315.219632565982,,acorn_c + h2o_c --> ac_c + orn_c
ADA,0.0,131727.0,36.397,3619.1719097727837,,adn_c + h2o_c + h_c --> ins_c + nh4_c
DADA,0.0,98407.26315789473,36.397,2703.719074591168,,dad_2_c + h2o_c + h_c --> din_c + nh4_c
ADD,0.0,320762.82,127.4773,2516.2348120018232,,ade_c + h2o_c + h_c --> hxan_c + nh4_c
ADSS,0.24940109389375664,7565.532907450666,94.6888,79.89892054235207,,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c
AGDC,0.0,852525.0,163.7945,5204.845095531291,,acgam6p_c + h2o_c --> ac_c + gam6p_c
ASNN_num1,0.0,1294539.408,148.5072,8717.014447784351,,asn__L_c + h2o_c --> asp__L_c + nh4_c
ASNS2_num1,0.20086393996927307,7282.8,73.3002,99.35579984774941,,asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c
ASPCT_num1,0.0,339073.28329941124,309.2843,1096.3158598720054,,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c
DMPPS,0.00023164910626812842,9504.0,69.5483,136.65323235794406,,h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c
MCOATA,2.010964223457077,667981.2669513298,41.0563,16269.884693733477,,ACP_c + malcoa_c --> coa_c + malACP_c
IPDPS,0.001759033321338187,9504.0,69.5483,136.65323235794406,,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c
DAPE,0.3091007349677952,226395.1824527877,60.4165,3747.2409433315033,,26dap_LL_c --> 26dap__M_c
DHDPRy,0.3091007349677952,,,,,23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c
HSK,0.4534789568949738,49374.664270411056,67.2466,734.2328723000278,,atp_c + hom__L_c --> adp_c + h_c + phom_c
SDPTA_num1,0.0,48801.739758350544,91.5482,533.0715378166972,,akg_c + sl26da_c --> glu__L_c + sl2a6o_c
THRS,0.4534789568949738,1232145.6032707123,47.1133,26152.818912509043,,h2o_c + phom_c --> pi_c + thr__L_c
HSST,0.1282494445857202,62999.26772918338,71.4537,881.679573334668,,hom__L_c + succoa_c --> coa_c + suchms_c
PPNDH,0.15437579738403012,1381778.3737135949,86.2217,16025.87717144982,,h_c + pphn_c --> co2_c + h2o_c + phpyr_c
DDPA_num1,0.0,133150.10393138631,152.0364,875.7778001280371,,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
NMNDA,0.0,9336.0,35.163000000000004,265.5063561129596,,h2o_c + nmn_c --> nh4_c + nicrnt_c
NNAM,0.0,35911.08,23.3618,1537.1709371709371,,h2o_c + ncam_c --> nac_c + nh4_c
P5CD,0.0,24321.6,287.6269,84.5595457170383,,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c
SPMDAT1,0.0,3579.48,87.54700000000004,40.88638102961837,,accoa_c + spmd_c --> N1aspmd_c + coa_c + h_c
SPMDAT2,0.0,3579.48,87.54700000000004,40.88638102961837,,accoa_c + spmd_c --> coa_c + h_c + n8aspmd_c
TDPADGAT,0.0,,,,,accoa_c + dtdp4addg_c --> coa_c + dtdp4aaddg_c + h_c
MALS_num1,0.00037163849422860995,504108.0,60.2729,8363.75883689021,,accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
TRE6PP,0.0,35442.0,29.1749,1214.8113618212915,,h2o_c + tre6p_c --> pi_c + tre_c
EX_met__D_e,-0.0,,,,,met__D_e --> 
EX_tartr__L_e,0.0,,,,,tartr__L_e --> 
EX_taur_e,0.0,,,,,taur_e --> 
EX_maltpt_e,0.0,,,,,maltpt_e --> 
EX_glcur_e,0.0,,,,,glcur_e --> 
ADPRDP_num1,0.0,70587.5294117647,42.3058,1668.5071411429333,,adprib_c + h2o_c --> amp_c + 2.0 h_c + r5p_c
ARAI,0.0,810853.0909036364,336.4401,2410.096450760883,,arab__L_c --> rbl__L_c
M1PD,0.0,244395.0,41.1385,5940.7853956755835,,mnl1p_c + nad_c --> f6p_c + h_c + nadh_c
G3PD2,0.0,,,,,glyc3p_c + nadp_c --> dhap_c + h_c + nadph_c
GALS3,0.0,696979.0588235294,101.3131,6879.456445647496,,h2o_c + melib_c --> gal_c + glc__D_c
FCI,0.0,379.8,389.8559,0.9742061105141668,,fuc__L_c --> fcl__L_c
FCLK,0.0,,,,,atp_c + fcl__L_c --> adp_c + fc1p_c + h_c
FCLPA_num1,0.0,46752.0,23.2222,2013.2459456898998,,fc1p_c --> dhap_c + lald__L_c
ACCOAL_num1,0.0,494948.5714285715,72.0927,6865.4464519787925,,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c
GALUi,0.0,596285.3142857143,131.7676,4525.280222799189,,g1p_c + h_c + utp_c --> ppi_c + udpg_c
U23GAAT,0.03242420871620317,943200.0,108.1143,8724.100327153763,,3hmrsACP_c + u3hga_c --> ACP_c + h_c + u23ga_c
UAAGDS,0.023154911384813258,13350.857142857143,53.343,250.28320759719443,,26dap__M_c + atp_c + uamag_c --> adp_c + h_c + pi_c + ugmd_c
UAMAS,0.023154911384813258,201252.96,107.2507,1876.4722281532893,,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c
UAMAGS,0.023154911384813258,3596400.0,46.9731,76562.9690184382,,atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c
UGLYCH,0.0,662593.5,18.1693,36467.750546251096,,h2o_c + 2.0 h_c + urdglyc_c --> co2_c + glx_c + 2.0 nh4_c
OP4ENH,0.0,695360.0,144.4477,4813.922270828819,,h2o_c + op4en_c --> 4h2opntn_c
HOPNTAL,0.0,3337.2,36.47,91.50534686043324,,4h2opntn_c --> acald_c + pyr_c
3HPPPNH,0.0,,,,,3hpppn_c + h_c + nadh_c + o2_c --> dhpppn_c + h2o_c + nad_c
AKGDH,0.43800241750249724,995584.1455179064,2418.3625,411.67696965111986,,akg_c + coa_c + nad_c --> co2_c + nadh_c + succoa_c
HPYRRx_num1,0.0,34994.0,35.343,990.1253430665196,,h_c + hpyr_c + nadh_c --> glyc__R_c + nad_c
GLYCDx,0.0,52111.199988,309.694,168.26674067950944,,glyc_c + nad_c --> dha_c + h_c + nadh_c
ASP1DC,0.0005616240921746396,81534.95999999999,13.8336,5893.979875086746,,asp__L_c + h_c --> ala_B_c + co2_c
UGMDDS,0.023154911384813258,3596400.0,47.4466,75798.89812968686,,alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c
UHGADA,0.03242420871620317,3589.8,33.9555,105.72072271060652,,h2o_c + u3aga_c --> ac_c + u3hga_c
UAGAAT,0.03242420871620317,33000.0,92.8784,355.30327826491407,,3hmrsACP_c + uacgam_c --> ACP_c + u3aga_c
ATPPRT,0.07894234902743769,6751.832083795863,66.7327,101.17726517578134,,atp_c + prpp_c --> ppi_c + prbatp_c
HISTD,0.07894234902743769,17637.232373920317,92.2196,191.25253605437803,,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c
IGPDH,0.07894234902743769,1803124.4305525648,80.555,22383.76799146626,,eig3p_c --> h2o_c + imacp_c
PRPPS,0.0,138218.4,34.2179,4039.359516510364,,atp_c + r5p_c --> amp_c + h_c + prpp_c
